tract_id,job_totals,gravity
24510200200,27776,33764.78839561251
24510200300,2318,2686.7763512086804
24510200400,5670,6760.052372692611
24510200500,28960,33554.799174337146
24510200600,22968,26781.281776693006
24510200701,8360,9911.169835177863
24510200702,1980,2333.1294697406
24510200800,7406,9208.724120455277
24510210100,182325,207247.5023033703
24510210200,88599,107627.15500521264
24510220100,673848,814524.24885292
24510230100,19680,23706.517845048584
24510230200,8586,11367.396748993986
24510230300,20053,25671.791825435444
24510240100,28376,38179.28110664317
24510240200,29523,38272.07829714061
24510240300,9184,10532.811009054429
24510240400,18150,24696.12064751154
24510250101,1150,1601.6740423650745
24510250102,2560,3209.409918609026
24510250103,52160,63032.264883778655
24510250203,6120,9257.06584472213
24510250204,485,662.0360853596978
24510250205,11520,15411.758398340207
24510250206,3348,6696.0
24510250207,6552,8552.307070663981
24510250301,4323,5525.012422508105
24510250303,7884,9426.35959302995
24510250401,1341,2029.0434026662983
24510250402,96,141.66479098056826
24510250500,18204,26332.13581000875
24510250600,7800,12387.437431408285
24510260101,1359,2086.052104573331
24510260102,836,1231.1944515157716
24510260201,14940,18407.611810794053
24510260202,2205,2756.665377871749
24510260203,3504,4546.007047658269
24510260301,4248,5150.99622980548
24510260302,6615,7983.656136492828
24510260303,16320,19824.305339269897
24510260401,4144,4732.961851753712
24510260402,5764,7468.947704001807
24510260403,3024,3971.610188208513
24510260404,95312,112910.39673026718
24510260501,374528,424885.4446277889
24510260604,540,651.0712907039403
24510260605,56808,77328.84214205106
24510260700,41123,49614.206447979705
24510260800,23184,27531.929541170182
24510260900,119444,143989.0676038786
24510261000,9590,11810.437634395235
24510261100,12105,14552.66270958677
24510270101,612,735.1318308576601
24510270102,640,807.6496262340512
24510270200,13725,16765.422436720713
24510270301,5291,6811.3804422667845
24510270302,2864,3566.9449033018686
24510270401,10976,13399.697801900213
24510270402,5004,6286.605394010682
24510270501,5022,6474.7491104481305
24510270502,1576,2220.5294987373327
24510270600,7392,8955.645256222053
24510270701,2510,3351.5976388438344
24510270702,5328,6847.002025068747
24510270703,1350,1724.430358041364
24510270801,750,975.152797967456
24510270802,3892,4634.953611895133
24510270803,33904,41973.58598585621
24510270804,815,1127.0217481818215
24510270805,8535,10206.72900899711
24510270901,2376,2921.1852959589287
24510270902,50160,59588.59761151324
24510270903,9875,11564.398078989114
24510271001,1672,2020.7081125179054
24510271002,2640,3441.180709951921
24510271101,3640,4472.998126264892
24510271102,47173,56420.74527932952
24510271200,18408,22686.797772148668
24510271300,16731,20978.601870716306
24510271400,12782,15980.653765816101
24510271501,11193,16322.853541991379
24510271503,10065,12613.078250058716
24510271600,6615,8371.261095357939
24510271700,86786,111448.079724047
24510271801,3440,4288.272613495379
24510271802,7210,9004.710679464875
24510271900,15092,19168.893869915843
24510272003,3519,4446.71899988003
24510272004,2664,3480.3158186427877
24510272005,1456,2033.5447475109336
24510272006,6908,8928.295134245303
24510272007,7968,11174.284954981362
24510280101,39456,51050.15423235962
24510280102,36144,45714.03209353282
24510280200,1614,2006.516665856393
24510280301,1540,1960.0351636016321
24510280302,160,197.30865010441116
24510280401,14796,17267.04604854864
24510280402,3772,4441.668554995592
24510280403,4248,5292.713322537969
24510280404,13050,15544.488549048338
24510280500,181659,213433.9825033463
24510280600,48225,60512.82653655502
