tract_id,job_totals,gravity
24510160802,2322,3042.824148055201
24510170100,389403,520193.81636476464
24510170200,954765,1256459.9294495923
24510170300,12354,16419.98779851891
24510180300,106260,143603.76104668915
24510190100,23074,31477.70751726617
24510190200,10428,13841.900106961559
24510190300,17514,22353.709954849746
24510200100,144585,195314.79831804946
24510200200,58688,78402.20500265628
24510200300,7503,9476.085584848042
24510200400,13860,18045.11968369835
24510200500,105885,131934.79012016047
24510200600,93456,114994.48585400653
24510200701,25707,32814.92426321571
24510200702,5535,7115.821825762568
24510200800,55016,65625.58824036538
24510210100,570350,718178.2947541464
24510210200,493623,609641.7863991455
24510220100,1291542,1739126.4026005745
24510230100,118080,144334.01449527874
24510230200,96354,111757.26522923016
24510230300,200530,240811.85709954478
24510240100,326324,375476.96754221484
24510240200,249810,301008.4293231711
24510240300,34440,43395.47884580022
24510240400,190575,226356.0106609227
24510250101,16100,18312.161687385684
24510250102,22272,25981.98377334267
24510250103,449880,519803.02985154645
24510250203,35190,42156.9008688794
24510250204,2425,2888.120372965447
24510250205,129024,146019.14046602187
24510250206,56916,64564.30169640505
24510250207,47502,54335.79030832413
24510250301,36156,42692.11443520489
24510250303,65700,77371.5810119188
24510250401,1788,2848.421088580957
24510250402,128,199.64814264666575
24510250500,18204,30212.208063729246
24510250600,15600,23281.27901575359
24510260101,7701,9381.002825617454
24510260102,6061,7278.193832141213
24510260201,74700,90685.09862156144
24510260202,13083,15777.899924471245
24510260203,21608,25513.60207981515
24510260301,18939,23124.99195985135
24510260302,26950,33027.25840115638
24510260303,89216,107831.28131505294
24510260401,29896,34542.45849777466
24510260402,37728,44443.300447407426
24510260403,36288,41307.4856412365
24510260404,661227,796077.6626023017
24510260501,1081024,1361018.6037210706
24510260604,6240,7288.333531521864
24510260605,1041480,1174375.4607693779
24510260700,94792,124803.03124078255
24510260800,62307,80512.72568191629
24510260900,305501,398712.72104764136
24510261000,34524,43317.71472461167
24510261100,35239,45220.95409620356
24510270101,2652,3247.1321669222593
24510270102,3904,4681.361906973704
24510270200,75030,90717.63512188934
24510270301,31265,37857.72152610662
24510270302,13067,15898.597759880775
24510270401,55664,67281.51195258155
24510270402,25020,30023.739845701453
24510270501,24273,29528.196375682364
24510270502,12608,15127.442479461115
24510270600,24024,29960.198768167742
24510270701,10291,12927.018736202539
24510270702,18648,23551.745351392
24510270703,6300,7731.529936119166
24510270801,3525,4325.896935982035
24510270802,16958,20446.821453139863
24510270803,151264,185209.39458406347
24510270804,6194,7354.690403557111
24510270805,33571,40924.22904016142
24510270901,14040,16889.834887427634
24510270902,208560,255286.91723907413
24510270903,38315,46893.87551547522
24510271001,8360,10144.66043117422
24510271002,18744,22512.32134393033
24510271101,20540,24556.20209562962
24510271102,229712,276134.448854483
24510271200,92040,110585.07430608563
24510271300,92781,110820.5793732124
24510271400,76692,91657.22812885142
24510271501,123123,144721.30251086646
24510271503,52155,62502.91225498443
24510271600,31752,38746.363033974994
24510271700,316149,395550.7601356716
24510271801,9890,12483.725624175606
24510271802,27295,33891.3033171387
24510271900,45276,57299.48015415836
24510272003,8993,11715.482656677685
24510272004,5920,7835.109090549678
24510272005,3458,4657.3145709177
24510272006,17584,22502.44985801578
24510272007,24900,31844.652516370024
24510280101,140288,174728.52169124832
24510280102,246984,293731.43562501116
24510280200,11298,13408.441784847962
24510280301,16500,18822.82359908421
24510280302,1520,1738.7705841796687
24510280401,49320,62434.38129790641
24510280402,11132,14251.934726184883
24510280403,61596,70913.29214471692
24510280404,35960,46404.6911395173
24510280500,458928,593984.2552727398
24510280600,90020,123421.44636873598
