tract_id,job_totals,gravity
24510010100,32508,39333.421141944455
24510010200,2256,2873.6255877182334
24510010300,2680,3242.7682527768484
24510010400,28378,34837.8100904234
24510010500,3069,3681.1397417605012
24510020100,7800,9366.052043597923
24510020200,9160,10964.945384096545
24510020300,262350,319372.4752275573
24510030100,34203,40794.75492149837
24510030200,355511,422367.64463842625
24510040100,2789292,3342194.7313135425
24510040200,512431,612410.674566045
24510060100,1653,2069.7018500686195
24510060200,7000,8961.782710610923
24510060300,2704,3429.0960407372313
24510060400,404572,507859.4406673295
24510070100,817,1012.880494438984
24510070200,2772,3519.5184117958443
24510070300,5359,6362.0733178404225
24510070400,329212,419686.7505331362
24510080101,6111,7756.692574599263
24510080102,5312,6339.354013950412
24510080200,10600,12783.946596819875
24510080301,646,818.0408614140823
24510080302,4014,4853.839426592073
24510080400,4092,5310.093004181494
24510080500,5406,6725.218967695033
24510080600,760,905.3916861528585
24510080700,1472,1817.7281161676458
24510080800,2520,3146.5003219103232
24510090100,1776,2470.6887914184026
24510090200,4086,5075.870164538783
24510090300,6360,7783.235525361822
24510090400,10590,13038.352370089584
24510090500,21552,25385.604479550333
24510090600,198,244.05802357034062
24510090700,64,96.38166313179465
24510090800,14714,16516.532338019075
24510090900,2640,3132.616945437015
24510100100,4113,5020.6801645728865
24510100200,2856,3459.0220748450083
24510100300,49818,60009.051383024096
24510110100,34416,40572.39936553528
24510110200,16938,25467.563115184697
24510120100,2316,3292.7103374386193
24510120201,5726,7033.468749919812
24510120202,116172,149203.38261136325
24510120300,8414,10893.25322943032
24510120400,2850,3551.452712332186
24510120500,18120,21619.213913037034
24510120600,38990,50315.771294181905
24510120700,60294,76073.83934244025
24510130100,912,1116.1655448895938
24510130200,1428,1694.9842559350486
24510130300,5605,7020.443471716892
24510130400,8608,10576.1887384442
24510130600,19215,24120.85441465685
24510130700,27528,35366.9321468594
24510130803,1068,1381.2385465380312
24510130804,8940,11901.762606180635
24510130805,1275,1610.3337652939815
24510130806,6177,8406.393084527348
24510140100,15456,18746.199269358232
24510140200,5104,6270.274487621441
24510140300,2500,3142.3968174494803
24510150100,5448,6734.7215072570925
24510150200,1260,1597.1756672843221
24510150300,1836,2258.6270592679175
24510150400,18428,22373.74267248015
24510150500,27549,34119.11276187076
24510150600,3780,4884.998576049194
24510150701,2088,2830.2824945198486
24510150702,570,754.5873153649612
24510150800,2905,3930.852861071338
24510150900,306,411.4843504004135
24510151000,668,1336.0
24510151100,1155,1671.849141823237
24510151200,1026,1325.7555751874352
24510151300,2250,3102.054996182283
24510160100,900,1083.5889434447224
24510160200,2072,2523.6071079317067
24510160300,9600,11439.637818023311
24510160400,1950,2332.4140730286854
24510160500,11286,13392.2793604871
24510160600,8748,10599.178803638784
24510160700,2816,3258.282553133995
24510160801,1012,1181.0433607683888
24510160802,450,519.9533957719815
24510170100,79470,93803.83359908716
24510170200,155880,190817.20049131656
24510170300,2349,2814.1844098347797
24510180300,26180,30973.777312887276
24510190100,6474,7834.907445192569
24510190200,2133,2509.4980701893414
24510190300,2085,2491.2017263342273
24510200100,38556,45504.122370210636
24510200200,13440,15721.518675892754
24510200300,427,543.572013079726
24510200400,2310,2654.4663874827747
24510200500,6335,8316.148159179873
24510200600,5544,7057.505088951069
24510200701,2717,3214.1299240634735
24510200702,630,728.3479512145879
24510200800,2645,3470.4230299647515
24510210100,42075,51487.24758410604
24510210200,33752,41884.36284317532
24510220100,299488,351323.8654429393
24510230100,6888,8838.334794517561
24510230200,3816,5627.890268340914
24510230300,12761,15739.982786624227
24510240100,21282,26990.87988910969
24510240200,15897,21476.476923630893
24510240300,2296,2755.2462128076627
24510240400,12705,17000.36565941775
24510250101,460,797.6444446420725
24510250102,1024,1459.4800639768905
24510250103,6520,13040.0
24510250203,4590,6947.322782609519
24510250204,291,410.7982633993851
24510250205,4608,7508.176344358272
24510250206,3348,6696.0
24510250207,2457,3758.9191141336046
24510250301,2358,3014.8901260497078
24510250303,1314,2187.0097711997346
24510250401,894,1418.5591893109922
24510250402,64,97.64205885622476
24510250500,13653,19227.177800809557
24510250600,3900,7800.0
24510260101,906,1524.5339928759631
24510260102,627,933.2931808326732
24510260201,6640,8129.151335583987
24510260202,1029,1347.3573662915817
24510260203,2044,2569.4285729120315
24510260301,1416,1865.5177824429647
24510260302,2450,3075.446643324169
24510260303,6528,8140.104469073837
24510260401,592,897.0707659961777
24510260402,3144,4151.125536428899
24510260403,1296,1939.5764573148085
24510260404,23828,31526.38140862958
24510260501,34048,45219.995898058405
24510260604,180,245.44965286271432
24510260605,18936,37872.0
24510260700,16728,20086.710461126248
24510260800,8694,10415.886329114917
24510260900,48237,57743.50433077469
24510261000,4110,5129.059045296214
24510261100,4842,5836.954388039683
24510270101,272,331.42797943675293
24510270102,320,415.8165731720576
24510270200,4575,5986.343966027687
24510270301,2405,3212.090934811825
24510270302,1432,1816.1759623299836
24510270401,3920,5132.485039405442
24510270402,2502,3100.369148231538
24510270501,2511,3406.720674168269
24510270502,1182,1640.4925331097447
24510270600,2772,3571.0130320645485
24510270701,1255,1824.1175560328606
24510270702,2220,3223.296190413993
24510270703,675,941.3839034222027
24510270801,300,429.01988176210125
24510270802,834,1228.0417568688763
24510270803,15648,19962.61167101381
24510270804,489,709.3269267747954
24510270805,2845,3529.0190461033485
24510270901,648,1001.3666774659981
24510270902,15840,20158.094917022085
24510270903,3160,3941.622690223668
24510271001,704,838.184532465415
24510271002,1320,1815.1520006538817
24510271101,1560,2019.9737011638188
24510271102,18459,22018.65784226905
24510271200,4602,6783.29027214556
24510271300,6084,8793.972819693154
24510271400,5478,7179.655364055252
24510271501,7462,11477.18828173402
24510271503,4575,5924.138978179931
24510271600,3087,4154.080453321094
24510271700,49592,63684.46960774587
24510271801,1505,1965.4903929506409
24510271802,3605,4593.565578677832
24510271900,6468,8664.020182982846
24510272003,1564,2030.4387591146888
24510272004,1480,2012.052114436112
24510272005,1092,1487.3981788730969
24510272006,4396,5510.034032734995
24510272007,5976,8050.326993431805
24510280101,21920,28092.38370186327
24510280102,12048,18532.429492602205
24510280200,269,538.0
24510280301,440,687.6602441030625
24510280302,40,62.39144181598613
24510280401,4521,5098.288873473519
24510280402,1104,1298.4460245492014
24510280403,1416,2149.2673129686837
24510280404,4930,5649.00581444881
24510280500,54179,64779.208666987906
24510280600,26363,31840.494379120486
