origin,dest,job_totals,start_lat,start_lon,end_lat,end_lon,Date,Time,minutes
24510271002,24510130804,7,39.3504128,-76.604392,39.3312836,-76.6384027,11/01/2022,08:00AM,38.516666666666666
24510271101,24510130804,4,39.3498089,-76.616306,39.3312836,-76.6384027,11/01/2022,08:00AM,35.71666666666667
24510271102,24510130804,3,39.3451675,-76.620233,39.3312836,-76.6384027,11/01/2022,08:00AM,32.21666666666667
24510271200,24510130804,18,39.3637054,-76.6203629,39.3312836,-76.6384027,11/01/2022,08:00AM,27.883333333333333
24510271300,24510130804,10,39.362828,-76.6395253,39.3312836,-76.6384027,11/01/2022,08:00AM,23.15
24510271400,24510130804,8,39.3468547,-76.6336391,39.3312836,-76.6384027,11/01/2022,08:00AM,22.333333333333332
24510271501,24510130804,7,39.3642233,-76.661476,39.3312836,-76.6384027,11/01/2022,08:00AM,23.95
24510271503,24510130804,3,39.3534054,-76.6448877,39.3312836,-76.6384027,11/01/2022,08:00AM,17.583333333333332
24510271600,24510130804,6,39.3432051,-76.6655877,39.3312836,-76.6384027,11/01/2022,08:00AM,25.933333333333334
24510271700,24510130804,7,39.351553,-76.6693332,39.3312836,-76.6384027,11/01/2022,08:00AM,27.566666666666666
24510271801,24510130804,2,39.34673721019194,-76.68057889700162,39.3312836,-76.6384027,11/01/2022,08:00AM,39.93333333333333
24510271802,24510130804,4,39.3446843,-76.677069,39.3312836,-76.6384027,11/01/2022,08:00AM,41.21666666666667
24510271900,24510130804,4,39.3556338,-76.6821514,39.3312836,-76.6384027,11/01/2022,08:00AM,35.833333333333336
24510272003,24510130804,10,39.3633286,-76.6854724,39.3312836,-76.6384027,11/01/2022,08:00AM,44.7
24510272004,24510130804,1,39.368612,-76.6890444,39.3312836,-76.6384027,11/01/2022,08:00AM,42.03333333333333
24510272005,24510130804,2,39.3686872,-76.7010065,39.3312836,-76.6384027,11/01/2022,08:00AM,47.05
24510272006,24510130804,3,39.3566463,-76.6965328,39.3312836,-76.6384027,11/01/2022,08:00AM,41.916666666666664
24510272007,24510130804,6,39.3636968,-76.7064881,39.3312836,-76.6384027,11/01/2022,08:00AM,45.6
24510280101,24510130804,1,39.3516279,-76.6998407,39.3312836,-76.6384027,11/01/2022,08:00AM,42.1
24510280102,24510130804,7,39.3411885,-76.7000831,39.3312836,-76.6384027,11/01/2022,08:00AM,41.666666666666664
24510280200,24510130804,4,39.3274111,-76.7016139,39.3312836,-76.6384027,11/01/2022,08:00AM,40.18333333333333
24510280301,24510130804,6,39.3106632,-76.7022121,39.3312836,-76.6384027,11/01/2022,08:00AM,60.18333333333333
24510280402,24510130804,1,39.2992263,-76.6903724,39.3312836,-76.6384027,11/01/2022,08:00AM,66.23333333333333
24510280403,24510130804,7,39.2859905,-76.7033384,39.3312836,-76.6384027,11/01/2022,08:00AM,74.01666666666667
24510280500,24510130804,1,39.2951239,-76.6029382,39.3312836,-76.6384027,11/01/2022,08:00AM,40.333333333333336
24510280600,24510130804,3,39.2916116,-76.6329627,39.3312836,-76.6384027,11/01/2022,08:00AM,41.96666666666667
24510010100,24510130806,3,39.2786343,-76.5745793,39.3346113,-76.6503321,11/01/2022,08:00AM,58.61666666666667
24510010200,24510130806,5,39.2880851,-76.5740101,39.3346113,-76.6503321,11/01/2022,08:00AM,52.05
24510010300,24510130806,5,39.288365,-76.5802265,39.3346113,-76.6503321,11/01/2022,08:00AM,54.95
24510010400,24510130806,14,39.2781675,-76.5795274,39.3346113,-76.6503321,11/01/2022,08:00AM,68.13333333333334
24510020100,24510130806,6,39.2887712,-76.5887716,39.3346113,-76.6503321,11/01/2022,08:00AM,54.666666666666664
24510020300,24510130806,6,39.280861,-76.5940789,39.3346113,-76.6503321,11/01/2022,08:00AM,64.21666666666667
24510030100,24510130806,2,39.2894076,-76.5965752,39.3346113,-76.6503321,11/01/2022,08:00AM,51.8
24510030200,24510130806,4,39.2865363,-76.6022612,39.3346113,-76.6503321,11/01/2022,08:00AM,48.766666666666666
24510040100,24510130806,6,39.2903959,-76.6149601,39.3346113,-76.6503321,11/01/2022,08:00AM,32.583333333333336
24510040200,24510130806,1,39.2903223,-76.6250565,39.3346113,-76.6503321,11/01/2022,08:00AM,41.9
24510060100,24510130806,4,39.2946533,-76.5751514,39.3346113,-76.6503321,11/01/2022,08:00AM,46.166666666666664
24510060200,24510130806,11,39.2944298,-76.5806137,39.3346113,-76.6503321,11/01/2022,08:00AM,48.25
24510060300,24510130806,3,39.2942438,-76.5855106,39.3346113,-76.6503321,11/01/2022,08:00AM,48.45
24510060400,24510130806,1,39.2950986,-76.5909176,39.3346113,-76.6503321,11/01/2022,08:00AM,47.0
24510070100,24510130806,3,39.2998323,-76.5754298,39.3346113,-76.6503321,11/01/2022,08:00AM,46.016666666666666
24510070200,24510130806,2,39.2996608,-76.5810142,39.3346113,-76.6503321,11/01/2022,08:00AM,44.06666666666667
24510080101,24510130806,3,39.322849,-76.579024,39.3346113,-76.6503321,11/01/2022,08:00AM,40.46666666666667
24510080102,24510130806,2,39.3170456,-76.575892,39.3346113,-76.6503321,11/01/2022,08:00AM,38.983333333333334
24510080200,24510130806,1,39.311965,-76.5816166,39.3346113,-76.6503321,11/01/2022,08:00AM,43.6
24510080301,24510130806,1,39.3057013,-76.5820327,39.3346113,-76.6503321,11/01/2022,08:00AM,46.4
24510080302,24510130806,4,39.3059215,-76.576434,39.3346113,-76.6503321,11/01/2022,08:00AM,43.266666666666666
24510080400,24510130806,1,39.3056714,-76.5861659,39.3346113,-76.6503321,11/01/2022,08:00AM,41.8
24510080500,24510130806,1,39.3141597,-76.5938464,39.3346113,-76.6503321,11/01/2022,08:00AM,37.55
24510080600,24510130806,6,39.3104188,-76.5934776,39.3346113,-76.6503321,11/01/2022,08:00AM,37.45
24510080700,24510130806,4,39.3070324,-76.5932887,39.3346113,-76.6503321,11/01/2022,08:00AM,40.733333333333334
24510080800,24510130806,3,39.3036982,-76.5930531,39.3346113,-76.6503321,11/01/2022,08:00AM,41.46666666666667
24510090100,24510130806,6,39.3369651,-76.6036954,39.3346113,-76.6503321,11/01/2022,08:00AM,32.65
24510090200,24510130806,2,39.3341698,-76.5855612,39.3346113,-76.6503321,11/01/2022,08:00AM,43.95
24510090300,24510130806,15,39.3312288,-76.6023893,39.3346113,-76.6503321,11/01/2022,08:00AM,26.216666666666665
24510090400,24510130806,1,39.3227817,-76.6064912,39.3346113,-76.6503321,11/01/2022,08:00AM,29.483333333333334
24510090600,24510130806,1,39.3254965,-76.5902057,39.3346113,-76.6503321,11/01/2022,08:00AM,29.783333333333335
24510090700,24510130806,5,39.3209223,-76.5956215,39.3346113,-76.6503321,11/01/2022,08:00AM,31.533333333333335
24510090800,24510130806,1,39.3155244,-76.603691,39.3346113,-76.6503321,11/01/2022,08:00AM,33.483333333333334
24510090900,24510130806,3,39.3084221,-76.6035994,39.3346113,-76.6503321,11/01/2022,08:00AM,40.266666666666666
24510110100,24510130806,12,39.3002458,-76.6128641,39.3346113,-76.6503321,11/01/2022,08:00AM,32.516666666666666
24510110200,24510130806,7,39.3014588,-76.6175056,39.3346113,-76.6503321,11/01/2022,08:00AM,31.433333333333334
24510120100,24510130806,5,39.3365253,-76.6165092,39.3346113,-76.6503321,11/01/2022,08:00AM,22.966666666666665
24510120201,24510130806,5,39.3279849,-76.6118803,39.3346113,-76.6503321,11/01/2022,08:00AM,22.233333333333334
24510120202,24510130806,7,39.3286922,-76.6194426,39.3346113,-76.6503321,11/01/2022,08:00AM,22.133333333333333
24510120300,24510130806,9,39.3199472,-76.6124858,39.3346113,-76.6503321,11/01/2022,08:00AM,27.65
24510120400,24510130806,1,39.3138354,-76.612384,39.3346113,-76.6503321,11/01/2022,08:00AM,29.05
24510120500,24510130806,2,39.3085848,-76.6140036,39.3346113,-76.6503321,11/01/2022,08:00AM,29.783333333333335
24510120600,24510130806,3,39.317088,-76.6175228,39.3346113,-76.6503321,11/01/2022,08:00AM,24.016666666666666
24510120700,24510130806,11,39.3184095,-76.623529,39.3346113,-76.6503321,11/01/2022,08:00AM,27.966666666666665
24510130100,24510130806,5,39.3152603,-76.6342242,39.3346113,-76.6503321,11/01/2022,08:00AM,31.2
24510130200,24510130806,4,39.3123177,-76.6305781,39.3346113,-76.6503321,11/01/2022,08:00AM,35.3
24510130300,24510130806,5,39.3123572,-76.6406686,39.3346113,-76.6503321,11/01/2022,08:00AM,25.416666666666668
24510130600,24510130806,20,39.3264635,-76.6304217,39.3346113,-76.6503321,11/01/2022,08:00AM,19.966666666666665
24510130700,24510130806,17,39.3367186,-76.6317033,39.3346113,-76.6503321,11/01/2022,08:00AM,12.183333333333334
24510130803,24510130806,16,39.3402502,-76.6433643,39.3346113,-76.6503321,11/01/2022,08:00AM,17.35
24510130804,24510130806,20,39.3312836,-76.6384027,39.3346113,-76.6503321,11/01/2022,08:00AM,21.283333333333335
24510130806,24510130806,19,39.3346113,-76.6503321,39.3346113,-76.6503321,11/01/2022,08:00AM,0
24510140100,24510130806,5,39.3077211,-76.6256874,39.3346113,-76.6503321,11/01/2022,08:00AM,37.916666666666664
24510140200,24510130806,5,39.303753,-76.6321873,39.3346113,-76.6503321,11/01/2022,08:00AM,28.566666666666666
24510150200,24510130806,3,39.3063661,-76.6480486,39.3346113,-76.6503321,11/01/2022,08:00AM,28.183333333333334
24510150300,24510130806,4,39.3070301,-76.655067,39.3346113,-76.6503321,11/01/2022,08:00AM,30.35
24510150400,24510130806,1,39.3124588,-76.6527287,39.3346113,-76.6503321,11/01/2022,08:00AM,24.95
24510150500,24510130806,3,39.3222425,-76.6601005,39.3346113,-76.6503321,11/01/2022,08:00AM,11.783333333333333
24510150600,24510130806,3,39.3090802,-76.6687936,39.3346113,-76.6503321,11/01/2022,08:00AM,28.583333333333332
24510150701,24510130806,2,39.3193301,-76.6678344,39.3346113,-76.6503321,11/01/2022,08:00AM,27.333333333333332
24510150702,24510130806,4,39.3128159,-76.6678751,39.3346113,-76.6503321,11/01/2022,08:00AM,29.883333333333333
24510150800,24510130806,3,39.3189672,-76.6778103,39.3346113,-76.6503321,11/01/2022,08:00AM,27.95
24510150900,24510130806,6,39.3142207,-76.6842999,39.3346113,-76.6503321,11/01/2022,08:00AM,39.983333333333334
24510151000,24510130806,5,39.3333561,-76.6843834,39.3346113,-76.6503321,11/01/2022,08:00AM,29.283333333333335
24510151100,24510130806,7,39.3303769,-76.6723437,39.3346113,-76.6503321,11/01/2022,08:00AM,25.35
24510151200,24510130806,2,39.3310485,-76.6598579,39.3346113,-76.6503321,11/01/2022,08:00AM,14.316666666666666
24510151300,24510130806,1,39.3378526,-76.6661876,39.3346113,-76.6503321,11/01/2022,08:00AM,18.1
24510160100,24510130806,1,39.2980892,-76.6363266,39.3346113,-76.6503321,11/01/2022,08:00AM,33.516666666666666
24510160200,24510130806,3,39.298715,-76.6408488,39.3346113,-76.6503321,11/01/2022,08:00AM,33.31666666666667
24510160300,24510130806,1,39.2985728,-76.6444023,39.3346113,-76.6503321,11/01/2022,08:00AM,33.35
24510160500,24510130806,1,39.2994113,-76.655509,39.3346113,-76.6503321,11/01/2022,08:00AM,34.6
24510160600,24510130806,4,39.2967497,-76.6640074,39.3346113,-76.6503321,11/01/2022,08:00AM,35.083333333333336
24510160700,24510130806,2,39.3020563,-76.6686304,39.3346113,-76.6503321,11/01/2022,08:00AM,35.35
24510160801,24510130806,1,39.298094,-76.6840558,39.3346113,-76.6503321,11/01/2022,08:00AM,51.28333333333333
24510160802,24510130806,1,39.3002221,-76.6796308,39.3346113,-76.6503321,11/01/2022,08:00AM,58.266666666666666
24510170100,24510130806,4,39.2971188,-76.6227994,39.3346113,-76.6503321,11/01/2022,08:00AM,35.78333333333333
24510170200,24510130806,2,39.3011752,-76.6257103,39.3346113,-76.6503321,11/01/2022,08:00AM,30.666666666666668
24510190300,24510130806,1,39.284217,-76.644491,39.3346113,-76.6503321,11/01/2022,08:00AM,47.96666666666667
24510200100,24510130806,1,39.2909656,-76.6478189,39.3346113,-76.6503321,11/01/2022,08:00AM,43.583333333333336
24510200200,24510130806,2,39.2908711,-76.6588488,39.3346113,-76.6503321,11/01/2022,08:00AM,43.68333333333333
24510200300,24510130806,1,39.2839924,-76.6481864,39.3346113,-76.6503321,11/01/2022,08:00AM,47.4
24510200500,24510130806,1,39.280538,-76.654003,39.3346113,-76.6503321,11/01/2022,08:00AM,52.88333333333333
24510200600,24510130806,2,39.284012,-76.6637324,39.3346113,-76.6503321,11/01/2022,08:00AM,58.03333333333333
24510200701,24510130806,1,39.2900137,-76.6807033,39.3346113,-76.6503321,11/01/2022,08:00AM,64.78333333333333
24510200800,24510130806,2,39.2801762,-76.6793608,39.3346113,-76.6503321,11/01/2022,08:00AM,52.1
24510210100,24510130806,1,39.2766193,-76.6265676,39.3346113,-76.6503321,11/01/2022,08:00AM,55.21666666666667
24510210200,24510130806,1,39.2775819,-76.6395975,39.3346113,-76.6503321,11/01/2022,08:00AM,52.45
24510230100,24510130806,6,39.2758115,-76.6170686,39.3346113,-76.6503321,11/01/2022,08:00AM,48.13333333333333
24510230200,24510130806,5,39.2740126,-76.6134847,39.3346113,-76.6503321,11/01/2022,08:00AM,46.2
24510230300,24510130806,2,39.2643329,-76.6193615,39.3346113,-76.6503321,11/01/2022,08:00AM,65.63333333333334
24510240100,24510130806,1,39.2650952,-76.5874454,39.3346113,-76.6503321,11/01/2022,08:00AM,62.38333333333333
24510240200,24510130806,7,39.2736267,-76.60028,39.3346113,-76.6503321,11/01/2022,08:00AM,53.13333333333333
24510240400,24510130806,1,39.2647359,-76.5991303,39.3346113,-76.6503321,11/01/2022,08:00AM,62.733333333333334
24510250101,24510130806,1,39.2771141,-76.7003721,39.3346113,-76.6503321,11/01/2022,08:00AM,68.51666666666667
24510250102,24510130806,3,39.2773395,-76.6901916,39.3346113,-76.6503321,11/01/2022,08:00AM,61.35
24510250103,24510130806,2,39.2687004,-76.6776588,39.3346113,-76.6503321,11/01/2022,08:00AM,54.416666666666664
24510250207,24510130806,2,39.253797,-76.6279535,39.3346113,-76.6503321,11/01/2022,08:00AM,70.05
24510250303,24510130806,1,39.268254,-76.6482592,39.3346113,-76.6503321,11/01/2022,08:00AM,69.53333333333333
24510250401,24510130806,2,39.2367295,-76.6066394,39.3346113,-76.6503321,11/01/2022,08:00AM,67.1
24510260101,24510130806,6,39.343888,-76.5353622,39.3346113,-76.6503321,11/01/2022,08:00AM,54.6
24510260102,24510130806,3,39.33497,-76.5404207,39.3346113,-76.6503321,11/01/2022,08:00AM,58.05
24510260201,24510130806,3,39.329586,-76.5500474,39.3346113,-76.6503321,11/01/2022,08:00AM,51.63333333333333
24510260202,24510130806,10,39.3252333,-76.5566614,39.3346113,-76.6503321,11/01/2022,08:00AM,54.766666666666666
24510260301,24510130806,4,39.3221262,-76.5666573,39.3346113,-76.6503321,11/01/2022,08:00AM,42.86666666666667
24510260302,24510130806,3,39.3170679,-76.5644287,39.3346113,-76.6503321,11/01/2022,08:00AM,45.15
24510260303,24510130806,1,39.3125925,-76.5604701,39.3346113,-76.6503321,11/01/2022,08:00AM,49.083333333333336
24510260403,24510130806,1,39.3148057,-76.5350451,39.3346113,-76.6503321,11/01/2022,08:00AM,64.55
24510260501,24510130806,3,39.288347,-76.5423935,39.3346113,-76.6503321,11/01/2022,08:00AM,59.333333333333336
24510260604,24510130806,1,39.2786758,-76.5388371,39.3346113,-76.6503321,11/01/2022,08:00AM,63.95
24510260605,24510130806,1,39.2583782,-76.5496645,39.3346113,-76.6503321,11/01/2022,08:00AM,83.9
24510260900,24510130806,4,39.2832964,-76.5656399,39.3346113,-76.6503321,11/01/2022,08:00AM,51.7
24510261000,24510130806,7,39.2935829,-76.5708757,39.3346113,-76.6503321,11/01/2022,08:00AM,45.95
24510261100,24510130806,6,39.2829568,-76.570055,39.3346113,-76.6503321,11/01/2022,08:00AM,53.333333333333336
24510270101,24510130806,3,39.3327937,-76.5684145,39.3346113,-76.6503321,11/01/2022,08:00AM,52.266666666666666
24510270102,24510130806,5,39.3384113,-76.5597082,39.3346113,-76.6503321,11/01/2022,08:00AM,49.13333333333333
24510270200,24510130806,4,39.3406569,-76.5744298,39.3346113,-76.6503321,11/01/2022,08:00AM,42.13333333333333
24510270301,24510130806,4,39.3488223,-76.5722952,39.3346113,-76.6503321,11/01/2022,08:00AM,52.81666666666667
24510270302,24510130806,5,39.3448975,-76.5638561,39.3346113,-76.6503321,11/01/2022,08:00AM,48.96666666666667
24510270401,24510130806,6,39.3462013,-76.5467855,39.3346113,-76.6503321,11/01/2022,08:00AM,51.516666666666666
24510270402,24510130806,3,39.3512325,-76.5540354,39.3346113,-76.6503321,11/01/2022,08:00AM,54.983333333333334
24510270501,24510130806,6,39.3656275,-76.5361691,39.3346113,-76.6503321,11/01/2022,08:00AM,68.6
24510270502,24510130806,3,39.3570603,-76.5441945,39.3346113,-76.6503321,11/01/2022,08:00AM,63.06666666666667
24510270600,24510130806,4,39.3583436,-76.5660281,39.3346113,-76.6503321,11/01/2022,08:00AM,56.55
24510270701,24510130806,5,39.3699355,-76.5664561,39.3346113,-76.6503321,11/01/2022,08:00AM,59.35
24510270702,24510130806,2,39.3643635,-76.562741,39.3346113,-76.6503321,11/01/2022,08:00AM,59.3
24510270703,24510130806,3,39.3686909,-76.5542537,39.3346113,-76.6503321,11/01/2022,08:00AM,57.733333333333334
24510270802,24510130806,5,39.3614244,-76.5928428,39.3346113,-76.6503321,11/01/2022,08:00AM,43.56666666666667
24510270803,24510130806,6,39.3642762,-76.580326,39.3346113,-76.6503321,11/01/2022,08:00AM,49.766666666666666
24510270804,24510130806,3,39.3686599,-76.6045879,39.3346113,-76.6503321,11/01/2022,08:00AM,42.71666666666667
24510270805,24510130806,5,39.3596241,-76.6033509,39.3346113,-76.6503321,11/01/2022,08:00AM,41.38333333333333
24510270901,24510130806,1,39.34997,-76.594983,39.3346113,-76.6503321,11/01/2022,08:00AM,42.11666666666667
24510270902,24510130806,1,39.3509521,-76.5843196,39.3346113,-76.6503321,11/01/2022,08:00AM,45.3
24510270903,24510130806,2,39.3426876,-76.5900973,39.3346113,-76.6503321,11/01/2022,08:00AM,36.86666666666667
24510271002,24510130806,5,39.3504128,-76.604392,39.3346113,-76.6503321,11/01/2022,08:00AM,37.21666666666667
24510271101,24510130806,1,39.3498089,-76.616306,39.3346113,-76.6503321,11/01/2022,08:00AM,37.483333333333334
24510271200,24510130806,14,39.3637054,-76.6203629,39.3346113,-76.6503321,11/01/2022,08:00AM,34.416666666666664
24510271300,24510130806,4,39.362828,-76.6395253,39.3346113,-76.6503321,11/01/2022,08:00AM,30.1
24510271400,24510130806,8,39.3468547,-76.6336391,39.3346113,-76.6503321,11/01/2022,08:00AM,25.95
24510271501,24510130806,14,39.3642233,-76.661476,39.3346113,-76.6503321,11/01/2022,08:00AM,33.483333333333334
24510271503,24510130806,8,39.3534054,-76.6448877,39.3346113,-76.6503321,11/01/2022,08:00AM,27.116666666666667
24510271600,24510130806,5,39.3432051,-76.6655877,39.3346113,-76.6503321,11/01/2022,08:00AM,22.783333333333335
24510271700,24510130806,5,39.351553,-76.6693332,39.3346113,-76.6503321,11/01/2022,08:00AM,36.333333333333336
24510271801,24510130806,1,39.34673721019194,-76.68057889700162,39.3346113,-76.6503321,11/01/2022,08:00AM,36.733333333333334
24510271802,24510130806,5,39.3446843,-76.677069,39.3346113,-76.6503321,11/01/2022,08:00AM,33.03333333333333
24510271900,24510130806,4,39.3556338,-76.6821514,39.3346113,-76.6503321,11/01/2022,08:00AM,31.433333333333334
24510272003,24510130806,11,39.3633286,-76.6854724,39.3346113,-76.6503321,11/01/2022,08:00AM,37.63333333333333
24510272004,24510130806,4,39.368612,-76.6890444,39.3346113,-76.6503321,11/01/2022,08:00AM,43.31666666666667
24510272005,24510130806,3,39.3686872,-76.7010065,39.3346113,-76.6503321,11/01/2022,08:00AM,38.86666666666667
24510272006,24510130806,5,39.3566463,-76.6965328,39.3346113,-76.6503321,11/01/2022,08:00AM,33.733333333333334
24510272007,24510130806,5,39.3636968,-76.7064881,39.3346113,-76.6503321,11/01/2022,08:00AM,37.416666666666664
24510280101,24510130806,3,39.3516279,-76.6998407,39.3346113,-76.6503321,11/01/2022,08:00AM,33.916666666666664
24510280102,24510130806,5,39.3411885,-76.7000831,39.3346113,-76.6503321,11/01/2022,08:00AM,38.0
24510280200,24510130806,3,39.3274111,-76.7016139,39.3346113,-76.6503321,11/01/2022,08:00AM,32.0
24510280301,24510130806,4,39.3106632,-76.7022121,39.3346113,-76.6503321,11/01/2022,08:00AM,51.96666666666667
24510280302,24510130806,4,39.3179241,-76.6935132,39.3346113,-76.6503321,11/01/2022,08:00AM,39.6
24510280401,24510130806,4,39.2970477,-76.7022192,39.3346113,-76.6503321,11/01/2022,08:00AM,61.13333333333333
24510280402,24510130806,1,39.2992263,-76.6903724,39.3346113,-76.6503321,11/01/2022,08:00AM,61.95
24510280403,24510130806,5,39.2859905,-76.7033384,39.3346113,-76.6503321,11/01/2022,08:00AM,70.8
24510280600,24510130806,4,39.2916116,-76.6329627,39.3346113,-76.6503321,11/01/2022,08:00AM,41.05
24510010100,24510140200,1,39.2786343,-76.5745793,39.303753,-76.6321873,11/01/2022,08:00AM,40.18333333333333
24510020300,24510140200,1,39.280861,-76.5940789,39.303753,-76.6321873,11/01/2022,08:00AM,38.81666666666667
24510030100,24510140200,1,39.2894076,-76.5965752,39.303753,-76.6321873,11/01/2022,08:00AM,26.95
24510040100,24510140200,1,39.2903959,-76.6149601,39.303753,-76.6321873,11/01/2022,08:00AM,16.1
24510060100,24510140200,2,39.2946533,-76.5751514,39.303753,-76.6321873,11/01/2022,08:00AM,37.43333333333333
24510060200,24510140200,1,39.2944298,-76.5806137,39.303753,-76.6321873,11/01/2022,08:00AM,34.85
24510060400,24510140200,1,39.2950986,-76.5909176,39.303753,-76.6321873,11/01/2022,08:00AM,27.85
24510080301,24510140200,1,39.3057013,-76.5820327,39.303753,-76.6321873,11/01/2022,08:00AM,29.983333333333334
24510080302,24510140200,1,39.3059215,-76.576434,39.303753,-76.6321873,11/01/2022,08:00AM,30.783333333333335
24510080400,24510140200,8,39.3056714,-76.5861659,39.303753,-76.6321873,11/01/2022,08:00AM,30.066666666666666
24510080500,24510140200,1,39.3141597,-76.5938464,39.303753,-76.6321873,11/01/2022,08:00AM,32.15
24510080700,24510140200,1,39.3070324,-76.5932887,39.303753,-76.6321873,11/01/2022,08:00AM,27.633333333333333
24510080800,24510140200,6,39.3036982,-76.5930531,39.303753,-76.6321873,11/01/2022,08:00AM,27.283333333333335
24510090100,24510140200,2,39.3369651,-76.6036954,39.303753,-76.6321873,11/01/2022,08:00AM,35.78333333333333
24510090200,24510140200,1,39.3341698,-76.5855612,39.303753,-76.6321873,11/01/2022,08:00AM,46.88333333333333
24510090600,24510140200,2,39.3254965,-76.5902057,39.303753,-76.6321873,11/01/2022,08:00AM,35.3
24510090700,24510140200,2,39.3209223,-76.5956215,39.303753,-76.6321873,11/01/2022,08:00AM,30.033333333333335
24510100100,24510140200,1,39.3032186,-76.6047442,39.303753,-76.6321873,11/01/2022,08:00AM,20.083333333333332
24510110200,24510140200,2,39.3014588,-76.6175056,39.303753,-76.6321873,11/01/2022,08:00AM,17.066666666666666
24510120100,24510140200,3,39.3365253,-76.6165092,39.303753,-76.6321873,11/01/2022,08:00AM,37.86666666666667
24510120300,24510140200,1,39.3199472,-76.6124858,39.303753,-76.6321873,11/01/2022,08:00AM,33.666666666666664
24510120600,24510140200,2,39.317088,-76.6175228,39.303753,-76.6321873,11/01/2022,08:00AM,26.983333333333334
24510130300,24510140200,1,39.3123572,-76.6406686,39.303753,-76.6321873,11/01/2022,08:00AM,17.75
24510130700,24510140200,1,39.3367186,-76.6317033,39.303753,-76.6321873,11/01/2022,08:00AM,32.483333333333334
24510130804,24510140200,4,39.3312836,-76.6384027,39.303753,-76.6321873,11/01/2022,08:00AM,37.15
24510130805,24510140200,1,39.3521339,-76.6522287,39.303753,-76.6321873,11/01/2022,08:00AM,41.016666666666666
24510130806,24510140200,1,39.3346113,-76.6503321,39.303753,-76.6321873,11/01/2022,08:00AM,31.4
24510140200,24510140200,1,39.303753,-76.6321873,39.303753,-76.6321873,11/01/2022,08:00AM,0
24510150100,24510140200,1,39.3061672,-76.6417556,39.303753,-76.6321873,11/01/2022,08:00AM,14.283333333333333
24510150200,24510140200,1,39.3063661,-76.6480486,39.303753,-76.6321873,11/01/2022,08:00AM,17.633333333333333
24510150300,24510140200,1,39.3070301,-76.655067,39.303753,-76.6321873,11/01/2022,08:00AM,22.7
24510150500,24510140200,1,39.3222425,-76.6601005,39.303753,-76.6321873,11/01/2022,08:00AM,24.666666666666668
24510150600,24510140200,2,39.3090802,-76.6687936,39.303753,-76.6321873,11/01/2022,08:00AM,22.1
24510150701,24510140200,1,39.3193301,-76.6678344,39.303753,-76.6321873,11/01/2022,08:00AM,31.533333333333335
24510150702,24510140200,1,39.3128159,-76.6678751,39.303753,-76.6321873,11/01/2022,08:00AM,26.716666666666665
24510150900,24510140200,1,39.3142207,-76.6842999,39.303753,-76.6321873,11/01/2022,08:00AM,39.2
24510151100,24510140200,4,39.3303769,-76.6723437,39.303753,-76.6321873,11/01/2022,08:00AM,28.833333333333332
24510151300,24510140200,1,39.3378526,-76.6661876,39.303753,-76.6321873,11/01/2022,08:00AM,26.3
24510160600,24510140200,1,39.2967497,-76.6640074,39.303753,-76.6321873,11/01/2022,08:00AM,27.566666666666666
24510160700,24510140200,1,39.3020563,-76.6686304,39.303753,-76.6321873,11/01/2022,08:00AM,33.31666666666667
24510160801,24510140200,1,39.298094,-76.6840558,39.303753,-76.6321873,11/01/2022,08:00AM,40.03333333333333
24510160802,24510140200,1,39.3002221,-76.6796308,39.303753,-76.6321873,11/01/2022,08:00AM,41.35
24510180300,24510140200,1,39.2873082,-76.6329977,39.303753,-76.6321873,11/01/2022,08:00AM,20.683333333333334
24510190100,24510140200,2,39.2912223,-76.6418544,39.303753,-76.6321873,11/01/2022,08:00AM,21.016666666666666
24510200100,24510140200,3,39.2909656,-76.6478189,39.303753,-76.6321873,11/01/2022,08:00AM,22.616666666666667
24510200701,24510140200,1,39.2900137,-76.6807033,39.303753,-76.6321873,11/01/2022,08:00AM,47.85
24510200800,24510140200,6,39.2801762,-76.6793608,39.303753,-76.6321873,11/01/2022,08:00AM,38.583333333333336
24510210200,24510140200,1,39.2775819,-76.6395975,39.303753,-76.6321873,11/01/2022,08:00AM,35.1
24510230100,24510140200,1,39.2758115,-76.6170686,39.303753,-76.6321873,11/01/2022,08:00AM,28.9
24510240100,24510140200,1,39.2650952,-76.5874454,39.303753,-76.6321873,11/01/2022,08:00AM,44.68333333333333
24510250101,24510140200,1,39.2771141,-76.7003721,39.303753,-76.6321873,11/01/2022,08:00AM,49.95
24510250102,24510140200,1,39.2773395,-76.6901916,39.303753,-76.6321873,11/01/2022,08:00AM,42.78333333333333
24510250203,24510140200,2,39.2451631,-76.6164269,39.303753,-76.6321873,11/01/2022,08:00AM,46.93333333333333
24510250207,24510140200,1,39.253797,-76.6279535,39.303753,-76.6321873,11/01/2022,08:00AM,43.88333333333333
24510250301,24510140200,1,39.2623356,-76.6349462,39.303753,-76.6321873,11/01/2022,08:00AM,24.766666666666666
24510260102,24510140200,2,39.33497,-76.5404207,39.303753,-76.6321873,11/01/2022,08:00AM,55.35
24510260201,24510140200,1,39.329586,-76.5500474,39.303753,-76.6321873,11/01/2022,08:00AM,49.1
24510260202,24510140200,2,39.3252333,-76.5566614,39.303753,-76.6321873,11/01/2022,08:00AM,49.0
24510260301,24510140200,2,39.3221262,-76.5666573,39.303753,-76.6321873,11/01/2022,08:00AM,39.95
