tract_id,job_totals,gravity
24510010100,62694,78884.0948039641
24510010200,8460,10523.488479688298
24510010300,9380,11755.302780093029
24510010400,121620,152630.4963545606
24510010500,8217,10426.978067730563
24510020100,22620,28352.8913801706
24510020200,20381,25763.309897878007
24510020300,691650,864221.2763755603
24510030100,85069,106998.35755179876
24510030200,806403,1025619.8559787474
24510040100,6402693,8232558.169978707
24510040200,1203617,1518634.535568141
24510060100,6612,8468.064690350982
24510060200,29050,36976.07091676854
24510060300,9360,11955.450333897577
24510060400,1401553,1794735.8974596972
24510070100,3397,4332.060356397219
24510070200,11220,14284.693647697188
24510070300,19572,24611.617806373695
24510070400,1240876,1587790.5367960015
24510080101,57036,69657.15359064953
24510080102,30876,38369.876699151166
24510080200,49820,62782.66697668111
24510080301,2890,3690.8315507367456
24510080302,17840,22575.940640269404
24510080400,17670,22554.744336708118
24510080500,32118,40270.03432787012
24510080600,3914,4872.569386322254
24510080700,6784,8532.698840205972
24510080800,9360,11963.051405082275
24510090100,18352,22109.106466424986
24510090200,36774,44713.61042319848
24510090300,49608,58932.066923447666
24510090400,72012,88401.17509264723
24510090500,126618,155138.02537458617
24510090600,1620,1995.2329920566485
24510090700,1440,1646.1001632251798
24510090800,104049,126583.46176874172
24510090900,14388,17943.55785560356
24510100100,42958,52004.1245784169
24510100200,12019,15265.105025875833
24510100300,231762,293678.3535325615
24510110100,154872,196124.22232994143
24510110200,542016,621715.2490602161
24510120100,29529,34257.95430120201
24510120201,38855,47414.89637672243
24510120202,880971,1073352.995921422
24510120300,58297,71896.8701072301
24510120400,19760,24335.130834925156
24510120500,98754,123596.53673411148
24510120600,284070,348279.41990971484
24510120700,426696,526836.8310133448
24510130100,5301,6569.416763509449
24510130200,8736,10742.555734128473
24510130300,29795,36973.90641899521
24510130400,47344,58703.47314031918
24510130600,168665,201594.13064139133
24510130700,240870,286870.01766155893
24510130803,9790,11698.465380392441
24510130804,119796,140975.14097858596
24510130805,10200,12288.814749834473
24510130806,59711,70461.05218723771
24510140100,121072,147398.03595564637
24510140200,32538,40152.125446136175
24510140300,16750,20640.211648556444
24510150100,20430,25626.229462327334
24510150200,5950,7460.210370158707
24510150300,15300,18736.52912234631
24510150400,94308,116482.83936135363
24510150500,226514,275376.2758868927
24510150600,26082,32124.47694143275
24510150701,16704,20209.214983001046
24510150702,3705,4543.459730609271
24510150800,22825,27625.73015536216
24510150900,2448,2951.451856446979
24510151000,2672,3400.349990083676
24510151100,11550,13861.369094846801
24510151200,11628,13812.718487872835
24510151300,24750,30141.492620666228
24510160100,2670,3276.69175353589
24510160200,5488,6835.34735843664
24510160300,25500,31641.78956011219
24510160400,5785,7245.942808472172
24510160500,30932,37845.06517762264
24510160600,16281,20614.739252960684
24510160700,10384,12774.440130381272
24510160801,1978,2432.736572344387
24510160802,612,726.7264232301078
24510170100,278145,354437.1006658497
24510170200,681975,867610.6705603484
24510170300,8613,10790.63692836565
24510180300,71610,87674.89819867864
24510190100,15936,19563.68460109869
24510190200,5688,6909.903627946954
24510190300,11676,14348.876261306592
24510200100,87822,110519.57620422092
24510200200,29120,36067.61996402003
24510200300,3599,4254.315861827154
24510200400,6825,8143.0999670725905
24510200500,64255,77258.08233144392
24510200600,45936,56936.74517322977
24510200701,10659,13213.424141219992
24510200702,1935,2352.4049455081627
24510200800,21689,26579.408459717033
24510210100,369325,445707.57568434486
24510210200,312206,377082.81697857444
24510220100,692566,815715.3520961347
24510230100,69864,83237.1005709972
24510230200,38160,44837.61526465504
24510230300,102088,119857.36505689476
24510240100,117051,138760.4679220712
24510240200,122634,145694.85292294
24510240300,22386,26655.878329430416
24510240400,87120,103202.41148648561
24510250101,3910,4885.200946315221
24510250102,5888,7360.287888793126
24510250103,202120,238725.48648652152
24510250203,13770,18835.359747248443
24510250204,970,1283.641907103843
24510250205,50688,60068.864487710205
24510250206,23436,27990.81901048326
24510250207,18018,21953.319738536
24510250301,19650,23109.300545503374
24510250303,34821,40649.86637691676
24510250401,1788,2740.9267131465394
24510250402,128,192.30921581161329
24510250500,18204,29300.349752516453
24510250600,15600,22312.318634854782
24510260101,4983,6173.933220213112
24510260102,3344,4173.782951955979
24510260201,51460,61968.73174795292
24510260202,9114,10836.85269890701
24510260203,12556,15031.490129456686
24510260301,13275,16060.050105768247
24510260302,18865,22945.456880245176
24510260303,66368,77806.13793443376
24510260401,14800,17340.666714773495
24510260402,21484,25688.66178030606
24510260403,14688,17170.687255357676
24510260404,279979,335629.86260947306
24510260501,272384,325832.9387188776
24510260604,1620,1924.620760687085
24510260605,435528,502817.3140047233
24510260700,30668,38297.33875454689
24510260800,14490,17742.64029477037
24510260900,119444,150308.57898646302
24510261000,18084,23127.81760994094
24510261100,14257,18405.281136356745
24510270101,2074,2467.386382183039
24510270102,2688,3182.6564050457446
24510270200,51240,61452.65866531994
24510270301,22607,26979.504704845116
24510270302,8771,10709.118495634706
24510270401,38416,45968.6483797435
24510270402,15012,18310.266045787208
24510270501,15903,19595.807749357067
24510270502,6698,8372.837857978178
24510270600,17556,21726.630753977282
24510270701,7279,9184.831932201338
24510270702,13320,16882.791083811346
24510270703,4500,5497.78266673349
24510270801,2175,2719.3092691148495
24510270802,11954,14233.649744209306
24510270803,101712,125059.20617345013
24510270804,3423,4193.239975409994
24510270805,23329,28231.27067755823
24510270901,9936,11772.867345665785
24510270902,150480,181989.9191301107
24510270903,27255,32937.858403661485
24510271001,5632,6822.749844018198
24510271002,12672,15111.803938900903
24510271101,13000,15605.20178724698
24510271102,155876,185584.43061434545
24510271200,58292,70311.43962098818
24510271300,54756,66289.13371804454
24510271400,47476,56897.26931953798
24510271501,74620,88214.94684261351
24510271503,32940,39797.32556179777
24510271600,21168,25959.28022839917
24510271700,210766,268327.2312014018
24510271801,7310,9196.766561894374
24510271802,19055,23703.15626848227
24510271900,32340,41054.170325244304
24510272003,7038,9134.659696277695
24510272004,4440,5947.674796695514
24510272005,2912,3861.52900715494
24510272006,11304,15143.194404199854
24510272007,16932,22446.680120392626
24510280101,87680,113052.22182377381
24510280102,150600,180287.30683952948
24510280200,6456,7790.554404758514
24510280301,6600,7771.106559296693
24510280302,600,716.1464964534728
24510280401,5343,6285.917071068736
24510280402,3496,4243.805581822711
24510280403,14160,17185.588374439405
24510280404,11020,13490.639530124772
24510280500,318700,398713.6875275891
24510280600,66229,80862.93274205859
