tract_id,job_totals,gravity
24510260302,11760,14237.210824069298
24510260303,36992,43525.89269818034
24510260401,9472,10837.41293066907
24510260402,9432,12006.847603338065
24510260403,6912,8359.755460898225
24510260404,172753,205524.38483025983
24510260501,170240,199355.98874799185
24510260604,840,1021.6112662173059
24510260605,208296,243321.06129990713
24510260700,20910,26002.174892502775
24510260800,9660,11635.156971907183
24510260900,75801,97358.29887742274
24510261000,12878,16438.102346256197
24510261100,10222,13157.434344136102
24510270101,1190,1419.8613763850813
24510270102,1472,1759.6172112206566
24510270200,32025,37916.643687377735
24510270301,12506,15181.78778870728
24510270302,5191,6418.779123240402
24510270401,22736,27314.763489374334
24510270402,8757,10885.901838866594
24510270501,10044,12460.165506644122
24510270502,5122,6200.2862093728745
24510270600,11088,13846.611918286904
24510270701,5522,6813.867604707716
24510270702,9768,12207.718841129825
24510270703,2700,3312.335343574129
24510270801,1425,1794.6257160613663
24510270802,6672,8071.491507475849
24510270803,73024,87568.83074449
24510270804,2119,2612.162227871139
24510270805,12518,15541.023314457698
24510270901,5832,6845.330529413657
24510270902,95040,114217.18906423327
24510270903,17775,21160.570097162024
24510271001,3784,4496.416243758573
24510271002,7392,8852.510942834442
24510271101,7540,9117.357645585977
24510271102,86142,103813.07136577071
24510271200,35282,42623.50880197925
24510271300,33462,40488.16317352056
24510271400,26477,32211.497780063775
24510271501,41041,48939.14820493595
24510271503,19215,23566.692572567565
24510271600,15435,18438.66885991276
24510271700,161174,200398.32114051562
24510271801,4085,5392.388965562045
24510271802,13905,16918.207587955956
24510271900,20482,26838.944673264352
24510272003,5474,6972.648147844692
24510272004,3552,4683.512265629359
24510272005,2002,2758.1106426643387
24510272006,8164,11045.943592751693
24510272007,10956,15263.59785289739
24510280101,61376,79978.39821327169
24510280102,90360,107620.73335714078
24510280200,4304,5087.742849320684
24510280301,3300,3997.5184655794983
24510280302,360,429.2358768013242
24510280401,2466,3050.7671733365455
24510280402,1840,2312.217841137978
24510280403,9912,11823.346202178634
24510280404,6090,7751.715773942564
24510280500,232651,285175.9809745432
24510280600,43724,52746.74818889871
