tract_id,job_totals,gravity
24510010100,13932,16986.759853165982
24510010200,1128,1606.2066886090097
24510010300,2278,2777.6335003994113
24510010400,20270,26404.218034897374
24510010500,2079,2618.059967400831
24510020100,5460,6670.022890275486
24510020200,4351,5506.893106562107
24510020300,111300,143942.94515698028
24510030100,17540,21819.685422648552
24510030200,164749,201641.4776504802
24510040100,1267860,1496905.0806809089
24510040200,178755,219934.85792719608
24510060100,1653,2069.2745855661474
24510060200,7000,8939.050904769967
24510060300,2496,3200.5675411531615
24510060400,375674,476021.3653605991
24510070100,817,1009.6494663578212
24510070200,2640,3379.603692666845
24510070300,5126,6108.931289295963
24510070400,329212,418140.32168753445
24510080101,6111,7754.767935873117
24510080102,5312,6337.815905630719
24510080200,10600,12770.323276978275
24510080301,646,816.3023644677585
24510080302,3791,4616.572300374014
24510080400,4092,5292.467119367764
24510080500,5406,6648.2753684459385
24510080600,760,901.3082279977887
24510080700,1408,1743.82638827472
24510080800,2520,3144.3576603153588
24510090100,1776,2470.646096517079
24510090200,4086,5073.233924601667
24510090300,5724,7120.299573150571
24510090400,10590,13026.438317484137
24510090500,20205,24041.82721067103
24510090600,198,243.99455767615174
24510090700,64,96.38166313179465
24510090800,14714,16490.814989384322
24510090900,2640,3133.495370640617
24510100100,4113,5020.502885546077
24510100200,2737,3331.7632921118748
24510100300,41154,50928.883534867484
24510110100,30114,35979.558692991406
24510110200,16938,25443.05817504983
24510120100,2316,3292.7103374386193
24510120201,5726,6995.019923896634
24510120202,116172,149359.46462589173
24510120300,8414,10889.212383243932
24510120400,2850,3546.3631859693805
24510120500,16308,19736.905589377973
24510120600,38990,50107.82801146385
24510120700,60294,75889.96242401276
24510130100,798,991.8038227360704
24510130200,1428,1686.4370785525944
24510130300,5605,7003.916903723082
24510130400,8070,10020.709409607689
24510130600,17080,21756.27382037225
24510130700,27528,35349.061394209326
24510130803,1068,1388.0748756739317
24510130804,8940,11901.762606180635
24510130805,1275,1608.7998974946304
24510130806,6177,8394.220705854515
24510140100,15456,18731.4795775418
24510140200,5104,6257.301877982084
24510140300,2500,3140.8365955258705
24510150100,4086,5272.150627857532
24510150200,1260,1595.2859726557672
24510150300,1836,2258.1994310266296
24510150400,17344,21244.523169300897
24510150500,27549,33874.549331188
24510150600,3780,4864.649322533386
24510150701,2088,2825.8337854227702
24510150702,570,754.5732673245254
24510150800,2905,3930.000323310422
24510150900,306,412.4135674164288
24510151000,668,1336.0
24510151100,1155,1671.401771808487
24510151200,1026,1325.4429482034238
24510151300,2250,3091.1074545959927
24510160100,360,447.3694829639271
24510160200,1120,1402.3685079001268
24510160300,4800,6019.200983878379
24510160400,1235,1540.0642545873366
24510160500,3762,4896.775410514878
24510160600,2673,3324.935510094866
24510160700,1056,1425.826308591869
24510160801,322,430.10588281006966
24510160802,72,101.33081838116445
24510170100,52980,65704.06472497719
24510170200,142890,177589.4767061692
24510170300,1740,2126.8533849800056
24510180300,10010,11836.472045620616
24510190100,2324,2820.8919289430532
24510190200,632,834.3952318918662
24510190300,1946,2359.6702751133844
24510200100,17136,21230.690896830245
24510200200,3584,4507.710427478702
24510200300,244,353.32345626721667
24510200400,525,709.0119973499172
24510200500,6335,8307.120872042473
24510200600,5544,7055.139522409913
24510200701,1881,2366.1311960353114
24510200702,270,339.1602023809664
24510200800,2645,3470.4230299647515
24510210100,42075,51478.375839445434
24510210200,33752,41950.28643942803
24510220100,37436,48851.224430047834
24510230100,6888,8838.334794517561
24510230200,3816,5627.890268340914
24510230300,10938,13886.217535767446
24510240100,21282,26981.780759338268
24510240200,15897,21460.956823668843
24510240300,2009,2438.078766975841
24510240400,10890,15148.725224442689
24510250101,460,797.6444446420725
24510250102,1024,1459.4774510487407
24510250103,6520,13040.0
24510250203,4590,6947.322782609519
24510250204,291,410.7982633993851
24510250205,4608,7508.176344358272
24510250206,3348,6696.0
24510250207,2457,3758.9191141336046
24510250301,2358,3014.5919325081495
24510250303,1314,2186.3704934505736
24510250401,894,1418.4547228114375
24510250402,64,97.63605653407112
24510250500,13653,19227.177800809557
24510250600,3900,7800.0
24510260101,906,1524.5339928759631
24510260102,627,933.1865249080028
24510260201,6640,8127.729142468531
24510260202,1029,1337.8091094892766
24510260203,2044,2568.030765949373
24510260301,1416,1859.4579091609505
24510260302,2205,2822.700413139382
24510260303,5440,7028.689208570822
24510260401,592,896.2637277951981
24510260402,3144,4143.099295367006
24510260403,1296,1916.9634265145837
24510260404,23828,31441.242219816093
24510260501,25536,36078.15693299144
24510260604,180,244.95435212171
24510260605,18936,37872.0
24510260700,4879,6205.110924863083
24510260800,1449,2237.7519366013157
24510260900,22970,28824.878028746625
24510261000,4110,5119.297163516743
24510261100,4035,4934.400142785309
24510270101,272,331.1345881883674
24510270102,320,415.8165731720576
24510270200,4575,5981.748866332494
24510270301,2405,3212.090934811825
24510270302,1432,1816.1759623299836
24510270401,3920,5127.396140341767
24510270402,2502,3100.044915762636
24510270501,2511,3388.135820643307
24510270502,1182,1636.4785369392725
24510270600,2772,3570.7872650047666
24510270701,1255,1824.028473876141
24510270702,2220,3223.2961904058125
24510270703,675,941.3839034180572
24510270801,300,428.82187959124843
24510270802,834,1228.0417568688763
24510270803,15648,19940.850977568392
24510270804,489,709.3269267747954
24510270805,2845,3528.195505863544
24510270901,648,1001.3666774659981
24510270902,15840,20119.41199423329
24510270903,3160,3920.21894241654
24510271001,704,837.8721738185486
24510271002,1320,1815.1520006538817
24510271101,1560,2019.9737011638188
24510271102,18459,22018.65784226905
24510271200,4602,6736.983558390455
24510271300,6084,8772.197265665729
24510271400,5478,7179.309735569221
24510271501,7462,11477.18828173402
24510271503,4575,5913.010899273149
24510271600,3087,4153.410262525541
24510271700,49592,63510.24890709365
24510271801,1505,1972.088661634948
24510271802,3605,4587.723217379961
24510271900,6468,8658.05672916681
24510272003,1564,2030.4387591146888
24510272004,1480,2012.052114436112
24510272005,1092,1487.3981788730969
24510272006,4396,5510.034032734995
24510272007,5976,8050.326993431805
24510280101,21920,28092.38370186327
24510280102,12048,18532.429492602205
24510280200,269,538.0
24510280301,440,687.6602441030625
24510280302,40,62.39144181598613
24510280401,411,822.0
24510280402,460,616.1411618379377
24510280403,1416,2146.592534873069
24510280404,2320,2846.0599888336073
24510280500,50992,61335.890970837136
24510280600,7073,9119.05708626581
