tract_id,job_totals,gravity
24510010100,26703,33264.69681542518
24510010200,2538,3264.624784657948
24510010300,3752,4764.351190578896
24510010400,50675,63564.094626584
24510010500,3564,4591.877038026336
24510020100,9360,11897.645966421225
24510020200,8473,10835.409600530405
24510020300,278250,346225.6709894365
24510030100,35957,44994.28454975849
24510030200,398866,482677.2398758331
24510040100,3359829,4012775.101344494
24510040200,536265,640319.5018581015
24510060100,3132,3971.6046181064407
24510060200,12600,16349.83674135046
24510060300,3952,5226.9425726862655
24510060400,577960,762214.8146363401
24510070100,1677,2083.503651780873
24510070200,5016,6430.964669564557
24510070300,7689,9848.464282206258
24510070400,519142,680610.9610677205
24510080101,21728,25521.6496588688
24510080102,12284,14809.545790637527
24510080200,22790,27866.475093066998
24510080301,1360,1700.6534621927788
24510080302,7805,9670.844497037639
24510080400,7998,10215.823373140684
24510080500,14628,17696.851634484603
24510080600,1710,2082.132363666241
24510080700,3008,3744.6576317626054
24510080800,4050,5234.326364800292
24510090100,5032,6262.215566364056
24510090200,13166,15494.783692902238
24510090300,12084,15006.714016423814
24510090400,26122,31765.964894005505
24510090500,41757,51059.23487524272
24510090600,594,709.8327078646622
24510090700,288,344.77413579125823
24510090800,38887,45506.41366607221
24510090900,6336,7642.187667475786
24510100100,14167,16583.730304494147
24510100200,5593,6913.1976681177775
24510100300,108300,132232.6851063365
24510110100,73134,87823.60030286059
24510110200,76221,89056.42091538367
24510120100,4632,6085.105570178924
24510120201,13497,16410.58442321021
24510120202,319473,383734.36040387873
24510120300,20434,25286.17871354356
24510120400,7600,9204.118309876958
24510120500,41676,50499.181132839614
24510120600,97475,120903.58872495776
24510120700,162330,196473.75720558251
24510130100,2109,2571.0820637096845
24510130200,3528,4212.5271384652015
24510130300,11800,14615.415909121635
24510130400,18830,23004.663986168078
24510130600,42700,53242.98770792406
24510130700,58497,72858.61365802735
24510130803,2492,3143.437167109492
24510130804,32184,37992.84487815515
24510130805,3570,4298.735112692804
24510130806,14413,17995.587112993813
24510140100,42504,50832.42674714491
24510140200,12122,14855.791426673426
24510140300,6500,7861.878026097366
24510150100,8399,10612.234883558858
24510150200,2450,3083.88632116735
24510150300,5508,6570.738152428411
24510150400,33604,41800.668989390906
24510150500,70403,85342.09159620936
24510150600,9828,12015.162860496233
24510150701,5220,6568.512226409018
24510150702,1197,1521.8173237886117
24510150800,7055,8863.29611731042
24510150900,714,896.1118254651765
24510151000,668,1336.0
24510151100,2695,3551.1467460336007
24510151200,3591,4200.883086687408
24510151300,8100,9865.45817054243
24510160100,960,1164.2741498127348
24510160200,2184,2751.827182215999
24510160300,10200,12751.463712174014
24510160400,2340,2978.935125738178
24510160500,12540,15050.513825704897
24510160600,8019,9623.928785179764
24510160700,3344,4043.533492859434
24510160801,644,827.707198963116
24510160802,144,189.4273814611716
24510170100,127152,154920.89218501392
24510170200,279285,352555.2534779821
24510170300,3219,4046.2140073298506
24510180300,26950,32022.395855617713
24510190100,5644,6858.540743329527
24510190200,1975,2378.1815616102667
24510190300,4309,5259.118384171696
24510200100,38556,47692.18695503495
24510200200,12096,14271.451674888785
24510200300,915,1107.648003215302
24510200400,2100,2472.9211383225934
24510200500,22625,26873.97386611627
24510200600,19008,22613.262663851543
24510200701,3762,4697.443098388735
24510200702,630,770.0786626979144
24510200800,7406,9202.687069293628
24510210100,126225,148154.66328032827
24510210200,88599,107403.42416545544
24510220100,168462,194015.33584000941
24510230100,18696,22629.448731625016
24510230200,8586,11361.845816607576
24510230300,20053,25607.835706513815
24510240100,28376,38170.34581796708
24510240200,27252,35913.63820156708
24510240300,6027,7145.729052340611
24510240400,18150,24654.880310307584
24510250101,1150,1600.8128524376752
24510250102,2560,3207.268242190655
24510250103,52160,63028.82195464458
24510250203,6120,9257.06584472213
24510250204,485,658.5491324513569
24510250205,11520,15411.758398340207
24510250206,3348,6696.0
24510250207,6552,8535.677815011319
24510250301,4323,5512.969421188695
24510250303,7884,9403.620749183481
24510250401,1341,2017.7531550854974
24510250402,96,141.65914501949538
24510250500,18204,26332.02612949403
24510250600,7800,12387.437431408285
24510260101,1359,2085.904078289813
24510260102,836,1231.0287843905883
24510260201,14940,18392.132366106245
24510260202,2058,2593.951471437892
24510260203,3504,4544.269673952387
24510260301,4248,5127.607430212184
24510260302,6615,7948.700170047294
24510260303,15232,18566.862028750125
24510260401,3552,4130.732476444782
24510260402,5764,7457.4107281685865
24510260403,3024,3919.194640997714
24510260404,71484,87470.50401310962
24510260501,59584,77004.48732319435
24510260604,360,467.1704162336923
24510260605,56808,77326.23191278346
24510260700,14637,17381.784118885247
24510260800,3381,4527.751110936744
24510260900,55128,68442.14019314821
24510261000,9042,11199.274213954563
24510261100,7263,9164.539255137614
24510270101,612,734.7469095522385
24510270102,640,807.4053445233417
24510270200,13725,16752.6764901089
24510270301,5291,6809.528355860551
24510270302,2864,3566.1963767725765
24510270401,10976,13376.632360670712
24510270402,5004,6265.004095275092
24510270501,5022,6454.141784041514
24510270502,1576,2215.6476144675066
24510270600,7392,8955.300413100771
24510270701,2510,3344.462170252829
24510270702,5328,6828.381042564674
24510270703,1350,1724.3903828516573
24510270801,750,974.844374710055
24510270802,3614,4353.363340821555
24510270803,31296,39223.63481691301
24510270804,815,1124.006114722809
24510270805,8535,10197.672446463403
24510270901,2376,2917.8460214349534
24510270902,50160,59396.701848125456
24510270903,8690,10319.392619927805
24510271001,1672,2019.6993271852725
24510271002,2640,3439.8369915669687
24510271101,3380,4214.273948657832
24510271102,47173,56392.745032457795
24510271200,16874,21078.154149862326
24510271300,16731,20840.745275318717
24510271400,12782,15989.945440075198
24510271501,11193,16322.853541991379
24510271503,10980,13513.617944088852
24510271600,6174,7919.554439830622
24510271700,86786,111276.80461566901
24510271801,3440,4288.18108353964
24510271802,6695,8448.82935441586
24510271900,15092,19123.2262103653
24510272003,3519,4446.71899988003
24510272004,2664,3480.226189130538
24510272005,1456,2033.5447475109336
24510272006,6908,8928.295134245303
24510272007,7968,11174.284954981362
24510280101,39456,51050.15423235962
24510280102,36144,45707.75178644873
24510280200,1614,2004.6317941913883
24510280301,1540,1959.299828508984
24510280302,160,196.60883459155502
24510280401,1233,1662.4203724965328
24510280402,1196,1483.2236959954228
24510280403,4248,5286.449179600212
24510280404,4060,5124.080640166218
24510280500,140228,168131.31374113125
24510280600,23791,28411.112144841663
