GoeID_Origin,GeoID_Destination,TransitTime (minutes),DriveDistance (miles),DriveTime (minutes),EclDistance(miles)
14000US24510250303,14000US24510120300,97.31646872,4.865823436,13.90028391,4.168715378
14000US24510080600,14000US24510200400,97.30442167,4.865221083,13.09928215,3.695311214
14000US24510271001,14000US24510271501,97.29409673,4.864704836,13.8742605,3.452096682
14000US24510030200,14000US24510151200,97.28695262,4.864347631,13.2140285,4.337076828
14000US24510260201,14000US24510140100,97.27789934,4.863894967,13.09048805,3.65797043
14000US24510151100,14000US24510250103,97.26816405,4.863408202,13.86396526,4.264206307
14000US24510260700,14000US24510270101,97.26787658,4.863393829,12.96213167,3.460253974
14000US24510150500,14000US24510250103,97.26682358,4.863341179,13.31319533,3.701375874
14000US24510271001,14000US24510030100,97.26603791,4.863301896,13.19674606,3.69945648
14000US24510080400,14000US24510271400,97.26508373,4.863254187,13.18475938,3.925731251
14000US24510150701,14000US24510100200,97.25119569,4.862559784,12.95569444,3.965318365
14000US24510270805,14000US24510080200,97.23840806,4.861920403,12.97393618,3.440267218
14000US24510270301,14000US24510060200,97.22851635,4.861425817,13.32131178,3.680955974
14000US24510030200,14000US24510270401,97.22455596,4.861227798,12.77492524,4.396419576
14000US24510271200,14000US24510280102,97.22417331,4.861208665,13.64887621,4.551257235
14000US24510120300,14000US24510271501,97.21949601,4.8609748,13.21172841,3.804636441
14000US24510160700,14000US24510120201,97.21191333,4.860595666,13.06498468,3.370685893
14000US24510070200,14000US24510150500,97.20436529,4.860218265,12.74676845,4.437817522
14000US24510120202,14000US24510200500,97.17416188,4.858708094,13.05485849,3.899348727
14000US24510250103,14000US24510151100,97.17294769,4.858647385,13.69791425,4.264206307
14000US24510150400,14000US24510271002,97.1675275,4.858376375,13.42916378,3.683825581
14000US24510080200,14000US24510130803,97.1640763,4.858203815,12.92698654,3.84164855
14000US24510271200,14000US24510080600,97.16184475,4.858092238,13.18877361,3.86950897
14000US24510271503,14000US24510150702,97.14924836,4.857462418,13.16429886,3.518365432
14000US24510160700,14000US24510080800,97.1451648,4.85725824,13.74484975,3.823067948
14000US24510280102,14000US24510271200,97.13745112,4.856872556,13.74799718,4.551257235
14000US24510090400,14000US24510200200,97.13485077,4.856742539,13.28377096,3.566195269
14000US24510270802,14000US24510080301,97.12820571,4.856410286,13.64971941,3.850787932
14000US24510140100,14000US24510271503,97.10202389,4.855101195,13.65971467,3.884623011
14000US24510271503,14000US24510140100,97.08879149,4.854439575,13.46860005,3.884623011
14000US24510200200,14000US24510060100,97.06916018,4.853458009,12.93995054,4.481628967
14000US24510090900,14000US24510270801,97.06863098,4.853431549,13.80105953,4.294086605
14000US24510260404,14000US24510180300,97.0675792,4.85337896,13.81604495,4.022996639
14000US24510060200,14000US24510270102,97.03058354,4.851529177,13.55684237,3.097645603
14000US24510130700,14000US24510030100,96.9965759,4.849828795,13.61624381,3.75086364
14000US24510180100,14000US24510260303,96.99317921,4.84965896,13.26882068,3.995138766
14000US24510280101,14000US24510150400,96.96100994,4.848050497,13.63306966,4.042947689
14000US24510080600,14000US24510150701,96.96022351,4.848011175,13.789176,4.1956075
14000US24510130700,14000US24510270301,96.9580875,4.847904375,13.1050175,3.288433248
14000US24510151300,14000US24510180300,96.94672286,4.847336143,13.1380007,4.040457591
14000US24510010100,14000US24510090300,96.92999674,4.846499837,13.75843229,3.794748236
14000US24510060100,14000US24510200200,96.92747869,4.846373935,12.90192223,4.481628967
14000US24510271001,14000US24510070100,96.92021675,4.846010838,13.021285,3.329574908
14000US24510280402,14000US24510130200,96.91198843,4.845599421,13.6036304,3.586604586
14000US24510130803,14000US24510260302,96.90485893,4.845242947,13.64325737,4.312414422
14000US24510260501,14000US24510080102,96.87434397,4.843717198,12.78056531,3.213767786
14000US24510170200,14000US24510271200,96.86270587,4.843135294,12.68020877,4.261568234
14000US24510020200,14000US24510150500,96.86149135,4.843074567,12.70188313,4.25627751
14000US24510260302,14000US24510130400,96.84011665,4.842005832,12.75458888,4.172659445
14000US24510280403,14000US24510180300,96.83893663,4.841946832,13.72295975,3.59706442
14000US24510260302,14000US24510130803,96.83709995,4.841854998,13.60934067,4.312414422
14000US24510100200,14000US24510270802,96.83083626,4.841541813,12.72632016,4.226973365
14000US24510270903,14000US24510180100,96.83078352,4.841539176,13.03257831,3.936381347
14000US24510271300,14000US24510150800,96.82900943,4.841450471,13.08623913,3.659526467
14000US24510080800,14000US24510200600,96.82025839,4.841012919,12.7577753,4.167972781
14000US24510260403,14000US24510270502,96.81861702,4.840930851,13.22348719,3.313637776
14000US24510090900,14000US24510260501,96.81424323,4.840712161,13.47706469,3.506047447
14000US24510250303,14000US24510070300,96.77308673,4.838654337,13.4659742,4.066401702
14000US24510070200,14000US24510130804,96.77204541,4.838602271,13.38431789,3.876643574
14000US24510120202,14000US24510271801,96.77068324,4.838534162,13.15713206,3.943298203
14000US24510180200,14000US24510271600,96.76752041,4.838376021,13.08119009,3.927506136
14000US24510150500,14000US24510250301,96.76725969,4.838362984,12.94370455,4.192500768
14000US24510200400,14000US24510080600,96.74516267,4.837258134,13.78298772,3.695311214
14000US24510090800,14000US24510260700,96.74402623,4.837201311,13.51428301,3.209098431
14000US24510270200,14000US24510040100,96.74053485,4.837026743,13.4673597,4.169952689
14000US24510260700,14000US24510090400,96.73892287,4.836946143,13.81259587,3.609025933
14000US24510270801,14000US24510080600,96.73568453,4.836784226,13.24281774,4.108766833
14000US24510200200,14000US24510070200,96.73359375,4.836679687,13.39201699,4.232591779
14000US24510151100,14000US24510120600,96.72527278,4.836263639,13.56977058,3.053353467
14000US24510120201,14000US24510271802,96.71389136,4.835694568,12.96530086,3.771342689
14000US24510271802,14000US24510120201,96.69224221,4.834612111,12.96246678,3.771342689
14000US24510080102,14000US24510230300,96.69206631,4.834603315,13.58168881,3.889467242
14000US24510060100,14000US24510200400,96.66864584,4.833432292,13.1984839,4.36545223
14000US24510271801,14000US24510120202,96.650709,4.83253545,13.32272782,3.943298203
14000US24510160300,14000US24510271900,96.63787584,4.831893792,12.92217505,4.310365616
14000US24510250205,14000US24510250103,96.61412433,4.830706216,13.10929934,2.323855646
14000US24510151300,14000US24510200500,96.60895549,4.830447774,12.64699054,4.129827851
14000US24510270701,14000US24510271400,96.58913948,4.829456974,12.77396813,3.973185603
14000US24510150600,14000US24510030100,96.57623261,4.82881163,13.21044122,4.076240833
14000US24510090500,14000US24510151300,96.5697247,4.828486235,12.68490084,3.756391018
14000US24510280301,14000US24510180100,96.55924481,4.827962241,12.76737387,3.822213814
14000US24510260604,14000US24510100300,96.55426959,4.827713479,13.32404428,3.947308706
14000US24510020200,14000US24510271102,96.55217489,4.827608745,13.10353595,3.901778496
14000US24510151100,14000US24510170100,96.52976925,4.826488463,13.5441774,3.514125613
14000US24510250103,14000US24510250205,96.52242226,4.826121113,12.92549612,2.323855646
14000US24510080101,14000US24510240300,96.50339246,4.825169623,13.49263533,3.803850235
14000US24510130805,14000US24510170100,96.49952455,4.824976227,12.88923895,3.942586368
14000US24510271001,14000US24510020100,96.47809515,4.823904757,12.96340727,3.803536181
14000US24510270903,14000US24510150200,96.45004798,4.822502399,13.55760008,3.878518275
14000US24510200701,14000US24510030200,96.44670741,4.82233537,13.51694087,4.243490451
14000US24510120201,14000US24510160600,96.43237061,4.821618531,12.66040861,3.655232451
14000US24510260605,14000US24510280500,96.42619852,4.821309926,13.75876468,3.302807792
14000US24510130600,14000US24510210200,96.42026277,4.821013138,13.77324527,3.643238455
14000US24510140300,14000US24510010500,96.40728304,4.820364152,13.60908805,2.950909433
14000US24510270102,14000US24510070300,96.40507234,4.820253617,13.7081987,2.998535771
14000US24510160700,14000US24510090400,96.40073051,4.820036526,13.31022042,3.419457999
14000US24510151300,14000US24510040100,96.39346437,4.819673219,12.61878079,4.407095438
14000US24510151300,14000US24510090500,96.38798483,4.819399242,12.69436917,3.756391018
14000US24510151100,14000US24510120300,96.35551337,4.817775669,13.52136572,3.15409757
14000US24510150500,14000US24510090600,96.35110269,4.817555135,13.64725623,3.716766758
14000US24510271801,14000US24510140300,96.34147948,4.817073974,12.94836957,4.000638153
14000US24510160801,14000US24510280500,96.3403101,4.817015505,13.73524915,4.352305658
14000US24510271400,14000US24510270701,96.33663645,4.816831822,12.74106276,3.973185603
14000US24510140100,14000US24510271802,96.32529834,4.816264917,13.23382254,3.907289652
14000US24510070200,14000US24510200400,96.31795677,4.815897838,12.97014493,4.145287955
14000US24510150600,14000US24510240300,96.27390322,4.813695161,13.28370162,3.871253739
14000US24510070300,14000US24510270802,96.26090515,4.813045258,13.08560318,4.255629041
14000US24510280500,14000US24510160801,96.25569187,4.812784593,13.70323173,4.352305658
14000US24510170100,14000US24510280301,96.25359194,4.812679597,13.1376509,4.170093618
14000US24510130100,14000US24510270200,96.24738815,4.812369407,12.98301498,3.744364776
14000US24510090800,14000US24510271300,96.24738462,4.812369231,13.38885198,3.5719012
14000US24510271400,14000US24510070400,96.23437433,4.811718716,13.28980818,3.99427028
14000US24510271900,14000US24510280301,96.23347524,4.811673762,13.60884805,3.241154984
14000US24510130200,14000US24510271900,96.23267631,4.811633816,12.69790472,4.070887805
14000US24510160400,14000US24510010400,96.2209553,4.811047765,13.73601684,3.841813872
14000US24510271600,14000US24510200200,96.19669919,4.809834959,12.80625655,3.726164094
14000US24510040200,14000US24510260303,96.18618607,4.809309303,12.83304002,3.772820267
14000US24510090100,14000US24510271600,96.1787894,4.80893947,13.2402554,3.579989762
14000US24510200400,14000US24510151100,96.17261589,4.808630795,13.47329341,3.211513967
14000US24510200500,14000US24510151300,96.1685974,4.80842987,12.58934366,4.129827851
14000US24510060300,14000US24510150500,96.16250738,4.808125369,12.61037978,4.345522962
14000US24510270301,14000US24510130803,96.13932421,4.80696621,13.0044994,3.77054901
14000US24510130803,14000US24510270301,96.13423792,4.806711896,12.99562026,3.77054901
14000US24510030100,14000US24510150600,96.12056319,4.806028159,13.06906178,4.076240833
14000US24510280101,14000US24510130400,96.09873241,4.80493662,13.13408238,4.036157053
14000US24510130805,14000US24510170300,96.0945873,4.804729365,13.55957375,3.757083474
14000US24510270101,14000US24510130803,96.08600763,4.804300382,12.81567967,4.042517174
14000US24510100300,14000US24510280402,96.08074896,4.804037448,13.38475529,4.473673689
14000US24510080102,14000US24510150600,96.07690211,4.803845106,13.61371046,4.41914674
14000US24510230200,14000US24510120202,96.06128722,4.803064361,13.59681371,3.960427728
14000US24510271600,14000US24510090100,96.0594385,4.802971925,13.20092035,3.579989762
14000US24510280500,14000US24510200702,96.05271087,4.802635544,13.70214586,3.960860615
14000US24510271802,14000US24510200600,96.0388633,4.801943165,12.98391081,4.081944953
14000US24510160500,14000US24510070100,96.03747232,4.801873616,12.9084897,4.214834632
14000US24510280301,14000US24510190300,96.03200125,4.801600062,13.24935781,3.290543145
14000US24510140200,14000US24510260201,96.02544937,4.801272468,12.57060428,4.287909193
14000US24510271801,14000US24510160200,96.00961116,4.800480558,13.21477048,4.187305718
14000US24510130200,14000US24510270302,95.97842155,4.798921078,12.79545283,4.168709526
14000US24510280403,14000US24510150200,95.97698569,4.798849285,13.16332919,3.200736475
14000US24510130804,14000US24510200500,95.97438061,4.79871903,13.5035843,3.674243837
14000US24510270200,14000US24510010500,95.97076602,4.798538301,12.86668113,3.749324523
14000US24510271001,14000US24510180100,95.96237494,4.798118747,13.31594694,3.702961121
14000US24510271400,14000US24510272004,95.9609621,4.798048105,13.265057,3.289686811
14000US24510170300,14000US24510260700,95.95904182,4.797952091,13.63442837,3.962393915
14000US24510160600,14000US24510120202,95.93222589,4.796611294,13.39744113,3.425243641
14000US24510270200,14000US24510170200,95.91384231,4.795692116,13.35913813,3.929694687
14000US24510070400,14000US24510271002,95.90268822,4.795134411,13.15389146,3.538053433
14000US24510270802,14000US24510271700,95.87617832,4.793808916,12.55106334,4.080371971
14000US24510240400,14000US24510120201,95.85886152,4.792943076,13.0431943,3.968168695
14000US24510271802,14000US24510140300,95.82746796,4.791373398,12.85916033,3.429148267
14000US24510200500,14000US24510070200,95.81716779,4.79085839,13.36612057,4.134843708
14000US24510271801,14000US24510120700,95.80967867,4.790483934,13.14683553,3.997624326
14000US24510150900,14000US24510271400,95.80246188,4.790123094,13.48443615,3.464499991
14000US24510160400,14000US24510261000,95.79688849,4.789844424,13.64308247,4.175376457
14000US24510090900,14000US24510270805,95.78637347,4.789318673,13.21620503,3.57719607
14000US24510010500,14000US24510160600,95.78556689,4.789278344,12.80054034,4.266986788
14000US24510151200,14000US24510250303,95.77987719,4.788993859,12.53845665,4.344899268
14000US24510070200,14000US24510160600,95.76090756,4.788045378,13.14393181,4.524512749
14000US24510200400,14000US24510070300,95.75661157,4.787830579,13.16980261,3.867399154
14000US24510040200,14000US24510260501,95.75294053,4.787647027,12.96624776,4.412244994
14000US24510271200,14000US24510110100,95.72942155,4.786471078,12.6690464,4.360727085
14000US24510160600,14000US24510070300,95.71189294,4.785594647,13.58693295,4.244751426
14000US24510271700,14000US24510170200,95.70712732,4.785356366,12.52893303,4.190508093
14000US24510270902,14000US24510060200,95.70632127,4.785316063,13.6270867,3.818390299
14000US24510150200,14000US24510060100,95.69320226,4.784660113,12.52711011,3.956786073
14000US24510240400,14000US24510200600,95.6902378,4.78451189,13.66783702,3.477095101
14000US24510170200,14000US24510271503,95.68870473,4.784435236,13.11877166,4.24205958
14000US24510140200,14000US24510270200,95.68663697,4.784331849,12.78399003,4.039008431
14000US24510080200,14000US24510270801,95.67313207,4.783656604,13.16587795,4.02489324
14000US24510160600,14000US24510010500,95.66903203,4.783451602,13.32757018,4.266986788
14000US24510271503,14000US24510170200,95.65027906,4.782513953,12.92435901,4.24205958
14000US24510070200,14000US24510150300,95.6237258,4.78118629,13.43651503,3.959779913
14000US24510280403,14000US24510150100,95.60775562,4.780387781,13.11499362,3.406484842
14000US24510260301,14000US24510260604,95.59655272,4.779827636,12.75644233,3.373867773
14000US24510070400,14000US24510270402,95.59359492,4.779679746,13.2054114,3.983720816
14000US24510272006,14000US24510271200,95.57829798,4.778914899,12.9484196,4.239005548
14000US24510271700,14000US24510270802,95.56957905,4.778478953,12.6214004,4.080371971
14000US24510150500,14000US24510090300,95.56632209,4.778316105,13.18461858,3.143731694
14000US24510080700,14000US24510260605,95.56049661,4.77802483,13.31068751,3.62003724
14000US24510110100,14000US24510260501,95.54996709,4.777498354,13.22357712,3.876665454
14000US24510271200,14000US24510272006,95.54817197,4.777408599,12.94447583,4.239005548
14000US24510120400,14000US24510270402,95.54471038,4.777235519,13.08892037,3.987570327
14000US24510140300,14000US24510070100,95.5432105,4.777160525,12.9292379,3.210883788
14000US24510270402,14000US24510070400,95.53350509,4.776675254,13.1237763,3.983720816
14000US24510080700,14000US24510270801,95.53029452,4.776514726,13.00853509,4.325812268
14000US24510090400,14000US24510160600,95.5246107,4.776230535,12.85974179,3.645788614
14000US24510270102,14000US24510060100,95.51742874,4.775871437,13.35073122,3.03030735
14000US24510160700,14000US24510250206,95.50859496,4.775429748,13.26819158,2.409954825
14000US24510060300,14000US24510270301,95.50013375,4.775006688,12.85214204,3.831109959
14000US24510271802,14000US24510160200,95.49559964,4.774779982,13.12556124,3.622825194
14000US24510270903,14000US24510040200,95.48597626,4.774298813,12.55774043,3.996562342
14000US24510250301,14000US24510070200,95.48458887,4.774229444,13.43300807,3.896485092
14000US24510270302,14000US24510110100,95.46909399,4.773454699,13.18448254,4.093091897
14000US24510130805,14000US24510270902,95.46689352,4.773344676,13.53275954,3.781294438
14000US24510060100,14000US24510150200,95.46645571,4.773322785,13.43851721,3.956786073
14000US24510260605,14000US24510080700,95.46319026,4.773159513,12.80408728,3.62003724
14000US24510150400,14000US24510271300,95.45498439,4.772749219,13.0057465,3.508398815
14000US24510070400,14000US24510151200,95.45149185,4.772574592,12.61007305,4.178097009
14000US24510080500,14000US24510270502,95.43947012,4.771973506,13.02698038,3.833751899
14000US24510280500,14000US24510150701,95.43573109,4.771786554,13.07354128,4.022137905
14000US24510260402,14000US24510120500,95.40683628,4.770341814,12.6819946,3.766958478
14000US24510020100,14000US24510270302,95.3935025,4.769675125,12.62918206,4.157357298
14000US24510080600,14000US24510160600,95.38765449,4.769382724,13.24133005,3.89474427
14000US24510190100,14000US24510090200,95.38251603,4.769125801,12.98199676,3.952274983
14000US24510260203,14000US24510020300,95.37810367,4.768905183,13.04019219,3.792664435
14000US24510140200,14000US24510271300,95.37577273,4.768788637,13.07780602,4.020718826
14000US24510020300,14000US24510270200,95.37035203,4.768517601,12.75667884,4.184465255
14000US24510080700,14000US24510150702,95.37026332,4.768513166,12.48483447,4.175842615
14000US24510270301,14000US24510100300,95.35814609,4.767907305,13.37895943,3.972299334
14000US24510271700,14000US24510160500,95.3557007,4.767785035,12.48292809,3.812639488
14000US24510060200,14000US24510271001,95.35177862,4.767588931,13.46119109,3.48324641
14000US24510090800,14000US24510150800,95.35092343,4.767546171,13.27149706,3.922959424
14000US24510151300,14000US24510180100,95.3504355,4.767521775,12.28551168,3.714936292
14000US24510200100,14000US24510130805,95.31813925,4.765906963,12.85502283,3.844527023
14000US24510020200,14000US24510270902,95.31517457,4.765758728,12.83146833,4.261801366
14000US24510271600,14000US24510090400,95.3063178,4.76531589,12.83116527,3.721862311
14000US24510280402,14000US24510140200,95.29621308,4.764810654,13.33022397,3.262572798
14000US24510271600,14000US24510190300,95.29125928,4.764562964,12.77198709,4.213481962
14000US24510260302,14000US24510180200,95.2639056,4.76319528,13.2203695,3.951472198
14000US24510190300,14000US24510080102,95.24905878,4.762452939,13.52724181,3.846839872
14000US24510170100,14000US24510151100,95.24620906,4.762310453,13.20180229,3.514125613
14000US24510280500,14000US24510270102,95.24494231,4.762247116,13.5236376,3.739708152
14000US24510260203,14000US24510030200,95.2326466,4.76163233,13.02115054,3.857147453
14000US24510040200,14000US24510271600,95.21626348,4.760813174,12.97274117,4.457286962
14000US24510271900,14000US24510160400,95.21059212,4.760529606,12.46393206,4.217250538
14000US24510180200,14000US24510260700,95.2070238,4.76035119,13.30793757,4.246896051
14000US24510260604,14000US24510280500,95.20210296,4.760105148,13.59851944,3.550899468
14000US24510200300,14000US24510070200,95.15943135,4.757971568,13.54998593,3.778406615
14000US24510170300,14000US24510271101,95.14577825,4.757288913,13.4343698,3.702328366
14000US24510040100,14000US24510271101,95.13990437,4.756995218,12.85694505,4.085495367
14000US24510070400,14000US24510160700,95.13408133,4.756704067,13.48556036,3.886961145
14000US24510110100,14000US24510270301,95.1086104,4.75543052,12.80088808,3.994267912
14000US24510240400,14000US24510090500,95.10396425,4.755198213,12.98414246,3.744393146
14000US24510270902,14000US24510020200,95.08299191,4.754149595,12.77229997,4.261801366
14000US24510260700,14000US24510170200,95.07555815,4.753777907,12.50667101,3.831922357
14000US24510250203,14000US24510160400,95.05961385,4.752980693,12.5516747,3.836477898
14000US24510160500,14000US24510080102,95.05583449,4.752791725,12.86543595,3.907379021
14000US24510090600,14000US24510150300,95.05278121,4.75263906,13.4106628,3.633805798
14000US24510130700,14000US24510272006,95.04895288,4.752447644,12.90787984,3.880196982
14000US24510020300,14000US24510260402,95.04432149,4.752216075,13.15825478,3.451389113
14000US24510270805,14000US24510151300,95.04210134,4.752105067,12.99210782,3.899094034
14000US24510260700,14000US24510090200,95.02959491,4.751479746,13.36445644,3.697953433
14000US24510271802,14000US24510170200,95.01860514,4.750930257,12.70683784,4.039488246
14000US24510270302,14000US24510060300,95.01377177,4.750688589,12.57947186,3.738747896
14000US24510280404,14000US24510250303,95.01253679,4.750626839,12.68752651,2.681445217
14000US24510080800,14000US24510150702,94.99319889,4.749659944,12.44088644,4.257758915
14000US24510270902,14000US24510130805,94.99049448,4.749524724,13.45571442,3.781294438
14000US24510150400,14000US24510060100,94.99031891,4.749515945,12.71068734,4.23243758
14000US24510260404,14000US24510270101,94.94844495,4.747422248,13.49379704,2.68102687
14000US24510020100,14000US24510200600,94.9317295,4.746586475,12.50513657,4.238889998
14000US24510070300,14000US24510150500,94.9146031,4.745730155,12.93119336,4.186101033
14000US24510270502,14000US24510080500,94.91308781,4.745654391,12.91746261,3.833751899
14000US24510271801,14000US24510140200,94.91027993,4.745513997,12.76101254,4.309633277
14000US24510150600,14000US24510080102,94.87570627,4.743785314,12.42009246,4.41914674
14000US24510120400,14000US24510270401,94.86916606,4.743458303,12.76218239,3.694150867
14000US24510150100,14000US24510260301,94.85675501,4.74283775,13.47180435,4.252080826
14000US24510170300,14000US24510271802,94.85670726,4.742835363,13.05429276,4.129838498
14000US24510120400,14000US24510270801,94.85120534,4.742560267,12.97544223,3.931925404
14000US24510060300,14000US24510271102,94.84677121,4.742338561,12.52446679,3.716653548
14000US24510130100,14000US24510270902,94.82954331,4.741477166,12.87941894,3.71514896
14000US24510270200,14000US24510020300,94.8170305,4.740851525,12.67015063,4.184465255
14000US24510120600,14000US24510270402,94.80691638,4.740345819,12.93653034,3.960628996
14000US24510190100,14000US24510250203,94.80601258,4.740300629,12.54776458,3.320172116
14000US24510140100,14000US24510271101,94.7886077,4.739430385,13.02019484,2.870642796
14000US24510140300,14000US24510271801,94.77718309,4.738859154,13.08246222,4.000638153
14000US24510150600,14000US24510080400,94.76144089,4.738072044,13.14723633,4.43352335
14000US24510151200,14000US24510280402,94.75923398,4.737961699,13.40221753,2.890201013
14000US24510270902,14000US24510030100,94.75452677,4.737726339,12.85949082,4.29961683
14000US24510260301,14000US24510150100,94.72788136,4.736394068,13.46212953,4.252080826
14000US24510070300,14000US24510271101,94.71577538,4.735788769,13.13890934,3.781141325
14000US24510270401,14000US24510110100,94.71446362,4.735723181,12.39898433,4.227010934
14000US24510280404,14000US24510040100,94.70328839,4.73516442,12.64704308,4.12298498
14000US24510270401,14000US24510120500,94.67741557,4.733870778,12.5865068,3.926475815
14000US24510200200,14000US24510120202,94.67629652,4.733814826,13.22885462,3.440295669
14000US24510060200,14000US24510270301,94.67032282,4.733516141,12.99444641,3.680955974
14000US24510271102,14000US24510200100,94.66070575,4.733035287,12.65376801,3.67596306
14000US24510271801,14000US24510160300,94.6510156,4.73255078,12.97022328,4.204827813
14000US24510250301,14000US24510080600,94.64254372,4.732127186,13.16309306,3.957606411
14000US24510160500,14000US24510271802,94.6372427,4.731862135,12.65691403,3.412555603
14000US24510271001,14000US24510040200,94.61756768,4.730878384,12.84110906,3.81220727
14000US24510090600,14000US24510150500,94.60378428,4.730189214,12.45521837,3.716766758
14000US24510170100,14000US24510270200,94.58733765,4.729366883,12.64008175,4.020984137
14000US24510150701,14000US24510271102,94.5856243,4.729281215,12.66462569,3.378277091
14000US24510150600,14000US24510060400,94.57543253,4.728771627,12.3807839,4.290939364
14000US24510150900,14000US24510120201,94.57233778,4.728616889,12.7937532,4.031267764
14000US24510260700,14000US24510180100,94.56169054,4.728084527,12.43322748,3.916047301
14000US24510060100,14000US24510270402,94.5528468,4.72764234,12.86706446,3.87301304
14000US24510260303,14000US24510040200,94.51758227,4.725879114,12.63511103,3.772820267
14000US24510130805,14000US24510270801,94.48489786,4.724244893,13.12825707,3.586714552
14000US24510030100,14000US24510130700,94.48478472,4.724239236,12.90806942,3.75086364
14000US24510010500,14000US24510200200,94.46984336,4.723492168,12.62569145,3.912835399
14000US24510200200,14000US24510070300,94.45596357,4.722798178,13.41834644,3.952551134
14000US24510030200,14000US24510260402,94.45573423,4.722786711,13.08120336,3.562853132
14000US24510130200,14000US24510270101,94.45495948,4.722747974,12.91031869,3.654161642
14000US24510070200,14000US24510200200,94.44518403,4.722259202,12.96908291,4.232591779
14000US24510280102,14000US24510150100,94.44190394,4.722095197,13.43742649,3.920210437
14000US24510270401,14000US24510020200,94.41992339,4.72099617,12.36042634,4.045274784
14000US24510260604,14000US24510260301,94.41967684,4.720983842,13.01987112,3.373867773
14000US24510200200,14000US24510010500,94.41310266,4.720655133,13.15898366,3.912835399
14000US24510080600,14000US24510271200,94.4124126,4.72062063,12.82884794,3.86950897
14000US24510270102,14000US24510070200,94.41057627,4.720528814,12.96292543,2.852300809
14000US24510260402,14000US24510120600,94.41056632,4.720528316,12.81451287,3.908740808
14000US24510090100,14000US24510150400,94.40432839,4.720216419,13.25984244,3.044469272
14000US24510110100,14000US24510270805,94.40066684,4.720033342,12.90813821,4.172899923
14000US24510080200,14000US24510270805,94.39087456,4.719543728,12.58102345,3.440267218
14000US24510200702,14000US24510140200,94.3904686,4.71952343,13.46320072,2.670958117
14000US24510140300,14000US24510060200,94.38241604,4.719120802,12.77727935,3.118538798
14000US24510110100,14000US24510271200,94.38154747,4.719077373,12.35540258,4.360727085
14000US24510160500,14000US24510130803,94.3354247,4.716771235,12.4365387,3.205620392
14000US24510260501,14000US24510090900,94.32164796,4.716082398,13.33704374,3.506047447
14000US24510250205,14000US24510120500,94.28658354,4.714329177,12.95307491,4.219752695
14000US24510120201,14000US24510150900,94.28000184,4.714000092,12.61439809,4.031267764
14000US24510240300,14000US24510271102,94.25705337,4.712852669,13.07950501,4.554547076
14000US24510160600,14000US24510060200,94.25374122,4.712687061,12.57556054,4.594634149
14000US24510080700,14000US24510270805,94.24803701,4.71240185,12.42368059,3.651410606
14000US24510271700,14000US24510160600,94.24501512,4.712250756,12.89148269,3.917886757
14000US24510080500,14000US24510150702,94.24357223,4.712178611,12.33734036,4.328085478
14000US24510060100,14000US24510130400,94.24164755,4.712082377,13.35551594,4.103952847
14000US24510260604,14000US24510080700,94.23909471,4.711954735,12.64384205,3.555977182
14000US24510130200,14000US24510280402,94.23864141,4.71193207,12.81667497,3.586604586
14000US24510150100,14000US24510271503,94.23193054,4.711596527,12.67468963,3.825337757
14000US24510080102,14000US24510271300,94.22967032,4.711483516,12.33552048,3.898728415
14000US24510150500,14000US24510272005,94.22774559,4.711387279,13.18338165,3.986482133
14000US24510130803,14000US24510180200,94.22408033,4.711204017,13.38550558,3.478809332
14000US24510271200,14000US24510151200,94.22107278,4.711053639,13.06693356,3.087084799
14000US24510160600,14000US24510080600,94.21725646,4.710862823,13.02036022,3.89474427
14000US24510271600,14000US24510270901,94.20876467,4.710438233,13.44630175,3.969243823
14000US24510080101,14000US24510180200,94.19869412,4.709934706,13.11230158,3.827733572
14000US24510090300,14000US24510150500,94.19757767,4.709878884,13.01409464,3.143731694
14000US24510130803,14000US24510200100,94.1872057,4.709360285,12.54408858,3.503886062
14000US24510270101,14000US24510020300,94.18097387,4.709048693,12.49761192,3.87977049
14000US24510060200,14000US24510160600,94.17185388,4.708592694,12.54379461,4.594634149
14000US24510130805,14000US24510120500,94.17077441,4.708538721,13.30824503,3.517854351
14000US24510270901,14000US24510271600,94.1650442,4.70825221,13.44057834,3.969243823
14000US24510180200,14000US24510260302,94.16164614,4.708082307,12.91679538,3.951472198
14000US24510250301,14000US24510120300,94.15900949,4.707950475,13.09979404,4.249740772
14000US24510270805,14000US24510080700,94.15456075,4.707728037,12.43158841,3.651410606
14000US24510200100,14000US24510250206,94.14553345,4.707276672,12.85084394,1.814493583
14000US24510140200,14000US24510271801,94.14086054,4.707043027,12.68699435,4.309633277
14000US24510271802,14000US24510160300,94.13700408,4.706850204,12.88101404,3.648721419
14000US24510120600,14000US24510270401,94.13137206,4.706568603,12.60979237,3.716018064
14000US24510272005,14000US24510150500,94.13073281,4.70653664,13.1706818,3.986482133
14000US24510150100,14000US24510260302,94.12673936,4.706336968,12.74380895,4.026671365
14000US24510250206,14000US24510160700,94.12335634,4.706167817,13.12489599,2.409954825
14000US24510270401,14000US24510030100,94.09145826,4.704572913,12.44761719,4.223730911
14000US24510080600,14000US24510200200,94.07193096,4.703596548,13.06648116,3.689521893
14000US24510260302,14000US24510270805,94.06389821,4.703194911,13.26337758,3.434361785
14000US24510160400,14000US24510271801,94.05643922,4.702821961,12.67594283,4.096099556
