"","ct","GEOID","kde_bike_f","kde_ped_av","kde_crime_","ptile_kde_bike_f","ptile_kde_ped_av","ptile_kde_crime_","safety_ptile","ptile_THEME1","ptile_THEME2","ptile_THEME3","ptile_THEME4","svi_ptile","avgcommute_min","ptile_commute","PT_longer_comm_min","ptile_diffcomm_PToCar","No.of.Stops","ptile_stopcnt","NEAR_DIST","ptile_HFRdist","avg_min_acs","PT_pct","PTover45m_pct","ptile_avg_min_acs","ptile_PT_pct","ptile_PTover45m_pct","OBJECTID","PM25","OZONE","DSLPM","RESP","PTRAF","ptile_PM25","ptile_OZONE","ptile_DSLPM","ptile_RESP","ptile_PTRAF","poll_ptile","asthmavalue","ptile_asthma","COPDvalue","ptile_COPD","lungCAvalue","ptile_lungCA","COVIDvalue","ptile_COVID","CADvalue","ptile_CAD","LBWvalue","ptile_LBW","health_ptile","health_ptile_v2","transit_ptile","composite_TVS_ptile","composite_TV_ptile","composite_TVP_ptile","composite_TVPH_ptile","composite_TVH_ptile","composite_TVH2_ptile","composite_TVPH2_ptile"
"129","24510120100","245101201003",5.68,4.64,544.01,0.562883435582822,0.225460122699387,0.098159509202454,0.282208588957055,0.1827,0.2183,0.5829,0.6701,0.3249,29.02,0.49746192893401,73.55,0.537688442211055,14,0.346733668341709,68.29,0.678391959798995,24.97,14.65,45.05,0.201754385964912,0.355329949238579,0.326530612244898,90193,8.660047945,45.15450458,0.765703889,0.470233412,657.7065864,0.289877300613497,0.315950920245399,0.328220858895706,0.303680981595092,0.323619631901841,0.225460122699387,0.081,0.0101010101010101,0.045,0.141414141414141,14,0.597989949748744,82.67,0.593908629441624,0.74,0.908629441624365,0.304,0.177664974619289,0.314720812182741,0.258883248730964,0.403697996918336,0.203389830508475,0.26040061633282,0.143297380585516,0.157164869029276,0.220338983050847,0.212634822804314,0.155624036979969
"130","24510120100","245101201004",6.68,2.91,877.72,0.611963190184049,0.154907975460123,0.156441717791411,0.29601226993865,0.1827,0.2183,0.5829,0.6701,0.3249,29.02,0.49746192893401,73.55,0.537688442211055,14,0.346733668341709,68.29,0.678391959798995,24.97,14.65,45.05,0.201754385964912,0.355329949238579,0.326530612244898,90194,8.660047945,45.15450458,0.765703889,0.470233412,769.3833874,0.289877300613497,0.315950920245399,0.328220858895706,0.303680981595092,0.369631901840491,0.242331288343558,0.081,0.0101010101010101,0.045,0.141414141414141,14,0.597989949748744,82.67,0.593908629441624,0.74,0.908629441624365,0.304,0.177664974619289,0.314720812182741,0.258883248730964,0.403697996918336,0.211093990755008,0.26040061633282,0.149460708782743,0.171032357473035,0.220338983050847,0.212634822804314,0.161787365177196
"131","24510120201","245101202011",11.1,18.62,3797.09,0.780674846625767,0.657975460122699,0.596625766871166,0.702453987730061,0.132,0.1015,0.2161,0.2081,0.07107,14.98,0.0964467005076142,49.63,0.14572864321608,10,0.557788944723618,0,0,23,16.65,30.69,0.087719298245614,0.390862944162437,0.147959183673469,90195,8.671804932,45.20572092,0.825435697,0.470715972,1659.949814,0.369631901840491,0.429447852760736,0.403374233128834,0.312883435582822,0.726993865030675,0.443251533742331,0.088,0.121212121212121,0.038,0.106060606060606,8,0.246231155778894,42.27,0.157360406091371,0.095,0.0304568527918782,0.984,0.969543147208122,0.0812182741116751,0.142131979695431,0.0523882896764253,0.12326656394453,0.0416024653312789,0.0184899845916795,0.00462249614791988,0.0231124807395994,0.0477657935285054,0.00462249614791988
"132","24510120201","245101202012",13.66,24.91,4596.68,0.848159509202454,0.75,0.696319018404908,0.791411042944785,0.132,0.1015,0.2161,0.2081,0.07107,14.98,0.0964467005076142,49.63,0.14572864321608,10,0.557788944723618,0,0,23,16.65,30.69,0.087719298245614,0.390862944162437,0.147959183673469,90196,8.671804932,45.20572092,0.825435697,0.470715972,1766.05691,0.369631901840491,0.429447852760736,0.403374233128834,0.312883435582822,0.760736196319018,0.45398773006135,0.088,0.121212121212121,0.038,0.106060606060606,8,0.246231155778894,42.27,0.157360406091371,0.095,0.0304568527918782,0.984,0.969543147208122,0.0812182741116751,0.142131979695431,0.0523882896764253,0.152542372881356,0.0416024653312789,0.0215716486902928,0.0061633281972265,0.0231124807395994,0.0477657935285054,0.0061633281972265
"133","24510120202","245101202021",13.38,9.18,235.52,0.843558282208589,0.406441717791411,0.049079754601227,0.432515337423313,0.5178,0,0.1608,0.9949,0.3909,23.08,0.304568527918782,50.03,0.160804020100503,16,0.291457286432161,0,0,21.47,24.55,23.4,0.0087719298245614,0.634517766497462,0.086734693877551,90197,8.668949041,45.1784366,0.829896461,0.476387834,1617.952768,0.345092024539877,0.354294478527607,0.418711656441718,0.342024539877301,0.719325153374233,0.423312883435583,0.092,0.151515151515152,0.027,0.0151515151515152,0,0,131,0.888324873096447,0.555,0.66497461928934,0,0,0.121827411167513,0.0253807106598985,0.0677966101694915,0.13713405238829,0.14175654853621,0.115562403697997,0.0539291217257319,0.0893682588597843,0.0893682588597843,0.0400616332819723
"134","24510120202","245101202022",12.32,17.45,4679.02,0.823619631901841,0.627300613496933,0.70398773006135,0.737730061349693,0.5178,0,0.1608,0.9949,0.3909,23.08,0.304568527918782,50.03,0.160804020100503,16,0.291457286432161,0,0,21.47,24.55,23.4,0.0087719298245614,0.634517766497462,0.086734693877551,90198,8.668949041,45.1784366,0.829896461,0.476387834,2262.15966,0.345092024539877,0.354294478527607,0.418711656441718,0.342024539877301,0.855828220858896,0.470858895705521,0.092,0.151515151515152,0.027,0.0151515151515152,0,0,131,0.888324873096447,0.555,0.66497461928934,0,0,0.121827411167513,0.0253807106598985,0.0677966101694915,0.315870570107858,0.14175654853621,0.129429892141757,0.0832049306625578,0.0893682588597843,0.0893682588597843,0.0539291217257319
"135","24510120202","245101202023",11.88,12.97,3269.51,0.80521472392638,0.516871165644172,0.529141104294479,0.631901840490798,0.5178,0,0.1608,0.9949,0.3909,23.08,0.304568527918782,50.03,0.160804020100503,16,0.291457286432161,0,0,21.47,24.55,23.4,0.0087719298245614,0.634517766497462,0.086734693877551,90199,8.668949041,45.1784366,0.829896461,0.476387834,2053.70456,0.345092024539877,0.354294478527607,0.418711656441718,0.342024539877301,0.825153374233129,0.458588957055215,0.092,0.151515151515152,0.027,0.0151515151515152,0,0,131,0.888324873096447,0.555,0.66497461928934,0,0,0.121827411167513,0.0253807106598985,0.0677966101694915,0.25115562403698,0.14175654853621,0.126348228043143,0.0677966101694915,0.0893682588597843,0.0893682588597843,0.0523882896764253
"136","24510120202","245101202024",18.8,26.78,3941.64,0.915644171779141,0.785276073619632,0.615030674846626,0.803680981595092,0.5178,0,0.1608,0.9949,0.3909,23.08,0.304568527918782,50.03,0.160804020100503,16,0.291457286432161,0,0,21.47,24.55,23.4,0.0087719298245614,0.634517766497462,0.086734693877551,90200,8.668949041,45.1784366,0.829896461,0.476387834,2426.482387,0.345092024539877,0.354294478527607,0.418711656441718,0.342024539877301,0.869631901840491,0.47239263803681,0.092,0.151515151515152,0.027,0.0151515151515152,0,0,131,0.888324873096447,0.555,0.66497461928934,0,0,0.121827411167513,0.0253807106598985,0.0677966101694915,0.36979969183359,0.14175654853621,0.13251155624037,0.086286594761171,0.0893682588597843,0.0893682588597843,0.0554699537750385
"137","24510120202","245101202025",20.59,25.31,3424.78,0.932515337423313,0.756134969325153,0.549079754601227,0.76840490797546,0.5178,0,0.1608,0.9949,0.3909,23.08,0.304568527918782,50.03,0.160804020100503,16,0.291457286432161,0,0,21.47,24.55,23.4,0.0087719298245614,0.634517766497462,0.086734693877551,90201,8.668949041,45.1784366,0.829896461,0.476387834,2542.61765,0.345092024539877,0.354294478527607,0.418711656441718,0.342024539877301,0.883435582822086,0.478527607361963,0.092,0.151515151515152,0.027,0.0151515151515152,0,0,131,0.888324873096447,0.555,0.66497461928934,0,0,0.121827411167513,0.0253807106598985,0.0677966101694915,0.340523882896764,0.14175654853621,0.135593220338983,0.0893682588597843,0.0893682588597843,0.0893682588597843,0.0570107858243451
"138","24510120300","245101203001",18.14,27.55,5579.47,0.907975460122699,0.797546012269939,0.788343558282209,0.851226993865031,0.4315,0.1269,0.3668,0.5533,0.2843,17.72,0.17258883248731,51.46,0.185929648241206,3,0.959798994974874,0,0,22.87,19.18,34.31,0.0701754385964912,0.487309644670051,0.209183673469388,90202,8.68042411,45.2363902,0.984658118,0.503838414,2701.43523,0.437116564417178,0.492331288343558,0.733128834355828,0.572085889570552,0.892638036809816,0.674846625766871,0.104,0.262626262626263,0.056,0.222222222222222,12,0.49748743718593,85.46,0.619289340101523,0.321,0.284263959390863,0.552,0.34010152284264,0.243654822335025,0.182741116751269,0.169491525423729,0.400616332819723,0.135593220338983,0.240369799691834,0.198767334360555,0.13713405238829,0.110939907550077,0.201848998459168
"139","24510120300","245101203002",19.19,27.94,5812.8,0.918711656441718,0.800613496932515,0.803680981595092,0.858895705521472,0.4315,0.1269,0.3668,0.5533,0.2843,17.72,0.17258883248731,51.46,0.185929648241206,3,0.959798994974874,0,0,22.87,19.18,34.31,0.0701754385964912,0.487309644670051,0.209183673469388,90203,8.68042411,45.2363902,0.984658118,0.503838414,2356.475741,0.437116564417178,0.492331288343558,0.733128834355828,0.572085889570552,0.865030674846626,0.667177914110429,0.104,0.262626262626263,0.056,0.222222222222222,12,0.49748743718593,85.46,0.619289340101523,0.321,0.284263959390863,0.552,0.34010152284264,0.243654822335025,0.182741116751269,0.169491525423729,0.406779661016949,0.135593220338983,0.235747303543914,0.194144838212635,0.13713405238829,0.110939907550077,0.197226502311248
"140","24510120300","245101203003",20.23,28.9,6368.97,0.930981595092024,0.811349693251534,0.848159509202454,0.881901840490798,0.4315,0.1269,0.3668,0.5533,0.2843,17.72,0.17258883248731,51.46,0.185929648241206,3,0.959798994974874,0,0,22.87,19.18,34.31,0.0701754385964912,0.487309644670051,0.209183673469388,90204,8.68042411,45.2363902,0.984658118,0.503838414,1888.726766,0.437116564417178,0.492331288343558,0.733128834355828,0.572085889570552,0.789877300613497,0.657975460122699,0.104,0.262626262626263,0.056,0.222222222222222,12,0.49748743718593,85.46,0.619289340101523,0.321,0.284263959390863,0.552,0.34010152284264,0.243654822335025,0.182741116751269,0.169491525423729,0.412942989214176,0.135593220338983,0.2326656394453,0.192604006163328,0.13713405238829,0.110939907550077,0.191063174114022
"141","24510120300","245101203004",21.37,31.08,7187.23,0.94478527607362,0.831288343558282,0.892638036809816,0.915644171779141,0.4315,0.1269,0.3668,0.5533,0.2843,17.72,0.17258883248731,51.46,0.185929648241206,3,0.959798994974874,0,0,22.87,19.18,34.31,0.0701754385964912,0.487309644670051,0.209183673469388,90205,8.68042411,45.2363902,0.984658118,0.503838414,1632.273522,0.437116564417178,0.492331288343558,0.733128834355828,0.572085889570552,0.72239263803681,0.650306748466258,0.104,0.262626262626263,0.056,0.222222222222222,12,0.49748743718593,85.46,0.619289340101523,0.321,0.284263959390863,0.552,0.34010152284264,0.243654822335025,0.182741116751269,0.169491525423729,0.423728813559322,0.135593220338983,0.226502311248074,0.191063174114022,0.13713405238829,0.110939907550077,0.187981510015408
"142","24510120400","245101204001",26.86,38,6156.76,0.964723926380368,0.898773006134969,0.823619631901841,0.923312883435583,0.5279,0.3249,0.1055,0.4975,0.4061,21.57,0.274111675126904,48.29,0.110552763819095,4,0.924623115577889,0,0,27.73,25.39,61.24,0.394736842105263,0.649746192893401,0.653061224489796,90206,8.684756164,45.25213529,1.0506752,0.516154608,1800.460736,0.489263803680982,0.530674846625767,0.808282208588957,0.705521472392638,0.771472392638037,0.716257668711656,0.119,0.484848484848485,0.066,0.383838383838384,6,0.155778894472362,47.3,0.253807106598985,0.101,0.0355329949238579,0,0,0.065989847715736,0.0609137055837563,0.349768875192604,0.585516178736518,0.277349768875193,0.460708782742681,0.26502311248074,0.169491525423729,0.172573189522342,0.272727272727273
"143","24510120400","245101204002",28.21,41.74,6687.02,0.969325153374233,0.917177914110429,0.869631901840491,0.955521472392638,0.5279,0.3249,0.1055,0.4975,0.4061,21.57,0.274111675126904,48.29,0.110552763819095,4,0.924623115577889,0,0,27.73,25.39,61.24,0.394736842105263,0.649746192893401,0.653061224489796,90207,8.684756164,45.25213529,1.0506752,0.516154608,1493.603251,0.489263803680982,0.530674846625767,0.808282208588957,0.705521472392638,0.668711656441718,0.690184049079755,0.119,0.484848484848485,0.066,0.383838383838384,6,0.155778894472362,47.3,0.253807106598985,0.101,0.0355329949238579,0,0,0.065989847715736,0.0609137055837563,0.349768875192604,0.597842835130971,0.277349768875193,0.446841294298921,0.244992295839753,0.169491525423729,0.172573189522342,0.266563944530046
"144","24510120500","245101205001",46.39,65.15,7169.5,0.99079754601227,0.97239263803681,0.891104294478528,0.983128834355828,0.3147,0.1371,0.5578,0.9086,0.4264,19.97,0.238578680203046,42.25,0.0603015075376884,19,0.226130653266332,0,0,34.03,27.42,63.19,0.859649122807018,0.700507614213198,0.683673469387755,90208,8.690168767,45.28166144,1.068375168,0.534263031,5090.856082,0.544478527607362,0.607361963190184,0.840490797546012,0.860429447852761,0.969325153374233,0.838957055214724,0.106,0.287878787878788,0.052,0.186868686868687,1,0.0100502512562814,64.05,0.446700507614213,0.424,0.49238578680203,0.853,0.65989847715736,0.203045685279188,0.203045685279188,0.158705701078582,0.540832049306626,0.217257318952234,0.434514637904468,0.302003081664099,0.160246533127889,0.161787365177196,0.308166409861325
"145","24510120500","245101205002",33.95,39,4554.03,0.98159509202454,0.903374233128834,0.693251533742331,0.875766871165644,0.3147,0.1371,0.5578,0.9086,0.4264,19.97,0.238578680203046,42.25,0.0603015075376884,19,0.226130653266332,0,0,34.03,27.42,63.19,0.859649122807018,0.700507614213198,0.683673469387755,90209,8.690168767,45.28166144,1.068375168,0.534263031,4052.124472,0.544478527607362,0.607361963190184,0.840490797546012,0.860429447852761,0.94478527607362,0.831288343558282,0.106,0.287878787878788,0.052,0.186868686868687,1,0.0100502512562814,64.05,0.446700507614213,0.424,0.49238578680203,0.853,0.65989847715736,0.203045685279188,0.203045685279188,0.158705701078582,0.486902927580894,0.217257318952234,0.431432973805855,0.295839753466872,0.160246533127889,0.161787365177196,0.303543913713405
"146","24510120600","245101206001",26.22,26.5,3107.77,0.96319018404908,0.77760736196319,0.50920245398773,0.77760736196319,0.5888,0.2893,0.7889,0.9442,0.7107,19.27,0.203045685279188,44.09,0.0804020100502513,25,0.0904522613065327,0,0,30.17,24.17,57.78,0.649122807017544,0.624365482233503,0.576530612244898,90210,8.681877534,45.22354052,1.013613424,0.520974189,2884.271903,0.460122699386503,0.469325153374233,0.751533742331288,0.766871165644172,0.903374233128834,0.723926380368098,0.109,0.358585858585859,0.086,0.646464646464647,23,0.889447236180904,109.14,0.786802030456853,0.341,0.34010152284264,0.357,0.223350253807107,0.598984771573604,0.50761421319797,0.0878274268104777,0.543913713405239,0.322033898305085,0.503852080123267,0.482280431432974,0.391371340523883,0.354391371340524,0.448382126348228
"147","24510120600","245101206002",30.42,34.97,10864.2,0.973926380368098,0.874233128834356,0.966257668711656,0.973926380368098,0.5888,0.2893,0.7889,0.9442,0.7107,19.27,0.203045685279188,44.09,0.0804020100502513,25,0.0904522613065327,0,0,30.17,24.17,57.78,0.649122807017544,0.624365482233503,0.576530612244898,90211,8.681877534,45.22354052,1.013613424,0.520974189,1727.346581,0.460122699386503,0.469325153374233,0.751533742331288,0.766871165644172,0.748466257668712,0.687116564417178,0.109,0.358585858585859,0.086,0.646464646464647,23,0.889447236180904,109.14,0.786802030456853,0.341,0.34010152284264,0.357,0.223350253807107,0.598984771573604,0.50761421319797,0.0878274268104777,0.624036979969183,0.322033898305085,0.469953775038521,0.465331278890601,0.391371340523883,0.354391371340524,0.429892141756549
"148","24510120600","245101206003",38.93,55.25,10220.8,0.987730061349693,0.95398773006135,0.957055214723926,0.993865030674847,0.5888,0.2893,0.7889,0.9442,0.7107,19.27,0.203045685279188,44.09,0.0804020100502513,25,0.0904522613065327,0,0,30.17,24.17,57.78,0.649122807017544,0.624365482233503,0.576530612244898,90212,8.681877534,45.22354052,1.013613424,0.520974189,2956.10443,0.460122699386503,0.469325153374233,0.751533742331288,0.766871165644172,0.906441717791411,0.728527607361963,0.109,0.358585858585859,0.086,0.646464646464647,23,0.889447236180904,109.14,0.786802030456853,0.341,0.34010152284264,0.357,0.223350253807107,0.598984771573604,0.50761421319797,0.0878274268104777,0.642526964560863,0.322033898305085,0.510015408320493,0.485362095531587,0.391371340523883,0.354391371340524,0.456086286594761
"149","24510120700","245101207001",20.83,15.87,1305.09,0.93558282208589,0.587423312883436,0.246932515337423,0.595092024539877,0.3553,0.08122,0.3116,0.7411,0.2234,17.85,0.177664974619289,43.72,0.0703517587939698,13,0.376884422110553,92.211,0.708542713567839,28.71,18.33,26.34,0.508771929824561,0.451776649746193,0.11734693877551,90213,8.672415342,45.19643791,0.979864895,0.494534528,1496.876505,0.380368098159509,0.401840490797546,0.717791411042945,0.510736196319018,0.674846625766871,0.562883435582822,0.097,0.202020202020202,0.054,0.202020202020202,13,0.537688442211055,26.94,0.0558375634517767,0.635,0.802030456852792,0.77,0.527918781725888,0.284263959390863,0.406091370558376,0.154083204930663,0.184899845916795,0.107858243451464,0.138674884437596,0.13713405238829,0.11864406779661,0.157164869029276,0.217257318952234
"150","24510120700","245101207002",20.86,17.09,4331.05,0.937116564417178,0.615030674846626,0.668711656441718,0.760736196319018,0.3553,0.08122,0.3116,0.7411,0.2234,17.85,0.177664974619289,43.72,0.0703517587939698,13,0.376884422110553,92.211,0.708542713567839,28.71,18.33,26.34,0.508771929824561,0.451776649746193,0.11734693877551,90214,8.672415342,45.19643791,0.979864895,0.494534528,2432.581341,0.380368098159509,0.401840490797546,0.717791411042945,0.510736196319018,0.872699386503067,0.618098159509202,0.097,0.202020202020202,0.054,0.202020202020202,13,0.537688442211055,26.94,0.0558375634517767,0.635,0.802030456852792,0.77,0.527918781725888,0.284263959390863,0.406091370558376,0.154083204930663,0.278890600924499,0.107858243451464,0.160246533127889,0.167950693374422,0.11864406779661,0.157164869029276,0.235747303543914
"151","24510120700","245101207003",21.3,22.64,901.04,0.943251533742331,0.723926380368098,0.167177914110429,0.618098159509202,0.3553,0.08122,0.3116,0.7411,0.2234,17.85,0.177664974619289,43.72,0.0703517587939698,13,0.376884422110553,92.211,0.708542713567839,28.71,18.33,26.34,0.508771929824561,0.451776649746193,0.11734693877551,90215,8.672415342,45.19643791,0.979864895,0.494534528,1908.934569,0.380368098159509,0.401840490797546,0.717791411042945,0.510736196319018,0.799079754601227,0.601226993865031,0.097,0.202020202020202,0.054,0.202020202020202,13,0.537688442211055,26.94,0.0558375634517767,0.635,0.802030456852792,0.77,0.527918781725888,0.284263959390863,0.406091370558376,0.154083204930663,0.198767334360555,0.107858243451464,0.154083204930663,0.154083204930663,0.11864406779661,0.157164869029276,0.231124807395994
"152","24510130100","245101301001",10.11,15.34,4325.83,0.746932515337423,0.581288343558282,0.667177914110429,0.687116564417178,0.5736,0.4518,0.5075,0.8528,0.6751,21.83,0.284263959390863,58.11,0.291457286432161,7,0.733668341708543,0,0,NA,31.17,76.09,NA,0.807106598984772,0.857142857142857,90216,8.66160137,45.18982484,0.931167325,0.509517559,5776.716707,0.309815950920245,0.383435582822086,0.622699386503067,0.638036809815951,0.973926380368098,0.639570552147239,0.121,0.55050505050505,0.08,0.560606060606061,12,0.49748743718593,53.12,0.299492385786802,0.389,0.406091370558376,0.689,0.426395939086294,0.411167512690355,0.50253807106599,0.526964560862866,0.718027734976888,0.62557781201849,0.722650231124807,0.534668721109399,0.468412942989214,0.510015408320493,0.605546995377504
"153","24510130100","245101301002",11.08,18.29,4921.3,0.779141104294479,0.650306748466258,0.725460122699387,0.737730061349693,0.5736,0.4518,0.5075,0.8528,0.6751,21.83,0.284263959390863,58.11,0.291457286432161,7,0.733668341708543,0,0,NA,31.17,76.09,NA,0.807106598984772,0.857142857142857,90217,8.66160137,45.18982484,0.931167325,0.509517559,3695.113481,0.309815950920245,0.383435582822086,0.622699386503067,0.638036809815951,0.940184049079755,0.622699386503067,0.121,0.55050505050505,0.08,0.560606060606061,12,0.49748743718593,53.12,0.299492385786802,0.389,0.406091370558376,0.689,0.426395939086294,0.411167512690355,0.50253807106599,0.526964560862866,0.73959938366718,0.62557781201849,0.708782742681048,0.523882896764253,0.468412942989214,0.510015408320493,0.600924499229584
"154","24510130100","245101301003",12.69,29.15,4467.56,0.831288343558282,0.815950920245399,0.684049079754601,0.806748466257669,0.5736,0.4518,0.5075,0.8528,0.6751,21.83,0.284263959390863,58.11,0.291457286432161,7,0.733668341708543,0,0,NA,31.17,76.09,NA,0.807106598984772,0.857142857142857,90218,8.66160137,45.18982484,0.931167325,0.509517559,988.277083,0.309815950920245,0.383435582822086,0.622699386503067,0.638036809815951,0.498466257668712,0.507668711656442,0.121,0.55050505050505,0.08,0.560606060606061,12,0.49748743718593,53.12,0.299492385786802,0.389,0.406091370558376,0.689,0.426395939086294,0.411167512690355,0.50253807106599,0.526964560862866,0.771956856702619,0.62557781201849,0.63020030816641,0.480739599383667,0.468412942989214,0.510015408320493,0.531587057010786
"155","24510130100","245101301004",13.82,58.47,5561.05,0.851226993865031,0.961656441717791,0.785276073619632,0.884969325153374,0.5736,0.4518,0.5075,0.8528,0.6751,21.83,0.284263959390863,58.11,0.291457286432161,7,0.733668341708543,0,0,NA,31.17,76.09,NA,0.807106598984772,0.857142857142857,90219,8.66160137,45.18982484,0.931167325,0.509517559,1179.397167,0.309815950920245,0.383435582822086,0.622699386503067,0.638036809815951,0.55521472392638,0.526073619631902,0.121,0.55050505050505,0.08,0.560606060606061,12,0.49748743718593,53.12,0.299492385786802,0.389,0.406091370558376,0.689,0.426395939086294,0.411167512690355,0.50253807106599,0.526964560862866,0.805855161787365,0.62557781201849,0.63944530046225,0.4884437596302,0.468412942989214,0.510015408320493,0.545454545454545
"156","24510130200","245101302001",18.39,23.16,2673.4,0.912576687116564,0.737730061349693,0.44478527607362,0.720858895705521,0.3604,0.7157,0.6583,0.3756,0.467,21.73,0.279187817258883,54.08,0.201005025125628,6,0.798994974874372,0,0,NA,17.81,78.66,NA,0.426395939086294,0.877551020408163,90220,8.673824384,45.21396275,0.967423976,0.514946154,5982.088495,0.394171779141104,0.455521472392638,0.690184049079755,0.688650306748466,0.980061349693252,0.693251533742331,0.12,0.505050505050505,0.065,0.348484848484849,8,0.246231155778894,46,0.223350253807107,0.25,0.177664974619289,0.956,0.908629441624365,0.304568527918782,0.395939086294416,0.343605546995377,0.523882896764253,0.326656394453005,0.482280431432974,0.368258859784284,0.258859784283513,0.302003081664099,0.402157164869029
"157","24510130200","245101302002",19.33,27.58,3065.56,0.920245398773006,0.799079754601227,0.506134969325153,0.762269938650307,0.3604,0.7157,0.6583,0.3756,0.467,21.73,0.279187817258883,54.08,0.201005025125628,6,0.798994974874372,0,0,NA,17.81,78.66,NA,0.426395939086294,0.877551020408163,90221,8.673824384,45.21396275,0.967423976,0.514946154,2821.061716,0.394171779141104,0.455521472392638,0.690184049079755,0.688650306748466,0.898773006134969,0.676380368098159,0.12,0.505050505050505,0.065,0.348484848484849,8,0.246231155778894,46,0.223350253807107,0.25,0.177664974619289,0.956,0.908629441624365,0.304568527918782,0.395939086294416,0.343605546995377,0.542372881355932,0.326656394453005,0.471494607087827,0.359013867488444,0.258859784283513,0.302003081664099,0.399075500770416
"158","24510130200","245101302003",18.21,49.87,6301.05,0.909509202453988,0.947852760736196,0.840490797546012,0.929447852760736,0.3604,0.7157,0.6583,0.3756,0.467,21.73,0.279187817258883,54.08,0.201005025125628,6,0.798994974874372,0,0,NA,17.81,78.66,NA,0.426395939086294,0.877551020408163,90222,8.673824384,45.21396275,0.967423976,0.514946154,1229.752711,0.394171779141104,0.455521472392638,0.690184049079755,0.688650306748466,0.573619631901841,0.598159509202454,0.12,0.505050505050505,0.065,0.348484848484849,8,0.246231155778894,46,0.223350253807107,0.25,0.177664974619289,0.956,0.908629441624365,0.304568527918782,0.395939086294416,0.343605546995377,0.610169491525424,0.326656394453005,0.420647149460709,0.328197226502311,0.258859784283513,0.302003081664099,0.36979969183359
"159","24510130200","245101302004",15.4,32.51,5140.73,0.869631901840491,0.852760736196319,0.743865030674847,0.843558282208589,0.3604,0.7157,0.6583,0.3756,0.467,21.73,0.279187817258883,54.08,0.201005025125628,6,0.798994974874372,0,0,NA,17.81,78.66,NA,0.426395939086294,0.877551020408163,90223,8.673824384,45.21396275,0.967423976,0.514946154,2027.971537,0.394171779141104,0.455521472392638,0.690184049079755,0.688650306748466,0.817484662576687,0.662576687116564,0.12,0.505050505050505,0.065,0.348484848484849,8,0.246231155778894,46,0.223350253807107,0.25,0.177664974619289,0.956,0.908629441624365,0.304568527918782,0.395939086294416,0.343605546995377,0.571648690292758,0.326656394453005,0.463790446841294,0.352850539291217,0.258859784283513,0.302003081664099,0.394453004622496
"160","24510130300","245101303001",17,76.92,7679.02,0.891104294478528,0.983128834355828,0.906441717791411,0.96319018404908,0.7005,0.7716,0.6683,0.5787,0.7513,27.1,0.431472081218274,57.98,0.28643216080402,13,0.376884422110553,0,0,27.57,28.65,45.45,0.368421052631579,0.736040609137056,0.331632653061224,90224,8.661767397,45.1808366,0.898995406,0.519317836,1470.798152,0.315950920245399,0.366564417177914,0.552147239263804,0.754601226993865,0.659509202453988,0.553680981595092,0.131,0.787878787878788,0.094,0.757575757575758,8,0.246231155778894,39.98,0.126903553299492,0.259,0.182741116751269,0.819,0.573604060913706,0.395939086294416,0.532994923857868,0.195685670261941,0.724191063174114,0.403697996918336,0.477657935285054,0.400616332819723,0.359013867488444,0.419106317411402,0.454545454545455
"161","24510130300","245101303002",13.08,79.14,6166.61,0.838957055214724,0.986196319018405,0.825153374233129,0.906441717791411,0.7005,0.7716,0.6683,0.5787,0.7513,27.1,0.431472081218274,57.98,0.28643216080402,13,0.376884422110553,0,0,27.57,28.65,45.45,0.368421052631579,0.736040609137056,0.331632653061224,90225,8.661767397,45.1808366,0.898995406,0.519317836,1678.352427,0.315950920245399,0.366564417177914,0.552147239263804,0.754601226993865,0.733128834355828,0.570552147239264,0.131,0.787878787878788,0.094,0.757575757575758,8,0.246231155778894,39.98,0.126903553299492,0.259,0.182741116751269,0.819,0.573604060913706,0.395939086294416,0.532994923857868,0.195685670261941,0.685670261941448,0.403697996918336,0.49768875192604,0.409861325115562,0.359013867488444,0.419106317411402,0.462249614791988
"162","24510130300","245101303003",10.91,83.07,8132.14,0.766871165644172,0.989263803680982,0.927914110429448,0.921779141104294,0.7005,0.7716,0.6683,0.5787,0.7513,27.1,0.431472081218274,57.98,0.28643216080402,13,0.376884422110553,0,0,27.57,28.65,45.45,0.368421052631579,0.736040609137056,0.331632653061224,90226,8.661767397,45.1808366,0.898995406,0.519317836,1738.369885,0.315950920245399,0.366564417177914,0.552147239263804,0.754601226993865,0.753067484662577,0.576687116564417,0.131,0.787878787878788,0.094,0.757575757575758,8,0.246231155778894,39.98,0.126903553299492,0.259,0.182741116751269,0.819,0.573604060913706,0.395939086294416,0.532994923857868,0.195685670261941,0.704160246533128,0.403697996918336,0.505392912172573,0.412942989214176,0.359013867488444,0.419106317411402,0.468412942989214
